Enforcement_ID,Licence_ID,Action_Type,Action_Date,Outcome
ENF_001994,SPSV_02323,WARNING,2023-12-14,COMPLIED
ENF_001995,SPSV_04075,WARNING,2025-10-18,APPEALED
ENF_001996,SPSV_00985,WARNING,2024-06-07,COMPLIED
ENF_001997,SPSV_03308,WARNING,2023-02-10,PENDING
ENF_001998,SPSV_04551,SUSPENSION,2024-07-31,COMPLIED
ENF_001999,SPSV_02496,FINE,2024-05-16,PENDING
ENF_002000,SPSV_02765,FINE,2022-01-05,COMPLIED
ENF_002001,SPSV_00081,WARNING,2022-10-19,COMPLIED
ENF_002002,SPSV_00345,WARNING,2023-07-27,APPEALED
ENF_002003,SPSV_04688,WARNING,2023-07-23,COMPLIED
ENF_002004,SPSV_04566,WARNING,2024-12-18,COMPLIED
ENF_002005,SPSV_04835,REVOCATION,2025-01-21,COMPLIED
ENF_002006,SPSV_04716,WARNING,2022-05-17,PENDING
ENF_002007,SPSV_03676,EDUCATION/ADVISORY,2024-06-27,PENDING
ENF_002008,SPSV_00850,WARNING,2024-10-16,APPEALED
ENF_002009,SPSV_00516,REVOCATION,2024-06-17,PENDING
ENF_002010,SPSV_00899,WARNING,2023-09-13,PENDING
ENF_002011,SPSV_01199,WARNING,2022-12-23,COMPLIED
ENF_002012,SPSV_04686,FINE,2024-04-25,NOT UPHELD
ENF_002013,SPSV_02865,FINE,2025-12-24,COMPLIED
ENF_002014,SPSV_04624,SUSPENSION,2022-03-15,NOT UPHELD
ENF_002015,SPSV_00702,FINE,2022-03-21,NOT UPHELD
ENF_002016,SPSV_01426,FINE,2023-04-06,PENDING
ENF_002017,SPSV_01026,FINE,2024-10-01,COMPLIED
ENF_002018,SPSV_04316,WARNING,2024-05-13,COMPLIED
ENF_002019,SPSV_00817,FINE,2025-04-05,COMPLIED
ENF_002020,SPSV_01761,FINE,2025-01-21,COMPLIED
ENF_002021,SPSV_02620,WARNING,2023-05-11,COMPLIED
ENF_002022,SPSV_01694,SUSPENSION,2024-05-08,APPEALED
ENF_002023,SPSV_00759,FINE,2023-04-22,COMPLIED
ENF_002024,SPSV_03087,WARNING,2024-05-05,COMPLIED
ENF_002025,SPSV_02731,REVOCATION,2024-12-22,COMPLIED
ENF_002026,SPSV_02188,WARNING,2023-08-07,COMPLIED
ENF_002027,SPSV_00730,WARNING,2022-09-08,APPEALED
ENF_002028,SPSV_04769,WARNING,2024-11-08,COMPLIED
ENF_002029,SPSV_04343,WARNING,2022-03-31,COMPLIED
ENF_002030,SPSV_03238,FINE,2022-07-02,PENDING
ENF_002031,SPSV_00585,SUSPENSION,2025-04-18,APPEALED
ENF_002032,SPSV_03277,FINE,2023-12-24,COMPLIED
ENF_002033,SPSV_00910,WARNING,2024-03-23,COMPLIED
ENF_002034,SPSV_02997,WARNING,2022-03-14,COMPLIED
ENF_002035,SPSV_01834,WARNING,2022-10-07,COMPLIED
ENF_002036,SPSV_03268,SUSPENSION,2023-07-10,COMPLIED
ENF_002037,SPSV_00814,FINE,2022-04-11,COMPLIED
ENF_002038,SPSV_01520,WARNING,2024-09-22,COMPLIED
ENF_002039,SPSV_00377,WARNING,2025-06-02,COMPLIED
ENF_002040,SPSV_01388,SUSPENSION,2023-10-19,PENDING
ENF_002041,SPSV_02108,WARNING,2023-03-13,COMPLIED
ENF_002042,SPSV_03123,WARNING,2024-11-15,PENDING
ENF_002043,SPSV_02441,WARNING,2024-01-30,COMPLIED
ENF_002044,SPSV_03951,SUSPENSION,2024-03-28,COMPLIED
ENF_002045,SPSV_01239,SUSPENSION,2024-09-17,COMPLIED
ENF_002046,SPSV_01239,SUSPENSION,2022-07-05,NOT UPHELD
ENF_002047,SPSV_00625,FINE,2024-06-14,COMPLIED
ENF_002048,SPSV_00308,SUSPENSION,2022-11-25,COMPLIED
ENF_002049,SPSV_04460,WARNING,2024-07-25,COMPLIED
ENF_002050,SPSV_00816,FINE,2024-01-08,NOT UPHELD
ENF_002051,SPSV_04250,FINE,2025-04-01,COMPLIED
ENF_002052,SPSV_00972,FINE,2022-02-11,COMPLIED
ENF_002053,SPSV_04089,WARNING,2024-05-23,COMPLIED
ENF_002054,SPSV_04252,FINE,2025-02-27,COMPLIED
ENF_002055,SPSV_00125,FINE,2025-03-17,COMPLIED
ENF_002056,SPSV_02015,WARNING,2023-03-17,COMPLIED
ENF_002057,SPSV_02537,WARNING,2024-12-02,COMPLIED
ENF_002058,SPSV_01745,FINE,2022-10-03,COMPLIED
ENF_002059,SPSV_00161,WARNING,2023-11-20,COMPLIED
ENF_002060,SPSV_04684,WARNING,2022-11-03,COMPLIED
ENF_002061,SPSV_03268,WARNING,2024-03-21,COMPLIED
ENF_002062,SPSV_04660,WARNING,2024-12-10,COMPLIED
ENF_002063,SPSV_01325,WARNING,2025-01-21,COMPLIED
ENF_002064,SPSV_01993,WARNING,2022-07-22,APPEALED
ENF_002065,SPSV_02372,WARNING,2025-03-11,PENDING
ENF_002066,SPSV_04915,WARNING,2022-05-31,PENDING
ENF_002067,SPSV_00770,FINE,2023-05-26,COMPLIED
ENF_002068,SPSV_02653,WARNING,2024-01-23,COMPLIED
ENF_002069,SPSV_01658,FINE,2023-02-26,APPEALED
ENF_002070,SPSV_01633,WARNING,2025-07-03,PENDING
ENF_002071,SPSV_01289,FINE,2022-04-30,COMPLIED
ENF_002072,SPSV_04890,WARNING,2022-10-21,COMPLIED
ENF_002073,SPSV_00373,FINE,2024-06-23,APPEALED
ENF_002074,SPSV_03844,WARNING,2025-04-26,COMPLIED
ENF_002075,SPSV_00204,WARNING,2025-08-02,COMPLIED
ENF_002076,SPSV_00932,WARNING,2025-09-05,APPEALED
ENF_002077,SPSV_01100,SUSPENSION,2022-12-09,PENDING
ENF_002078,SPSV_02496,SUSPENSION,2023-03-08,COMPLIED
ENF_002079,SPSV_04921,SUSPENSION,2022-03-13,COMPLIED
ENF_002080,SPSV_03997,WARNING,2022-05-05,COMPLIED
ENF_002081,SPSV_01001,EDUCATION/ADVISORY,2022-08-30,COMPLIED
ENF_002082,SPSV_02105,WARNING,2024-10-29,COMPLIED
ENF_002083,SPSV_03750,FINE,2022-09-23,COMPLIED
ENF_002084,SPSV_01247,WARNING,2023-01-15,COMPLIED
ENF_002085,SPSV_04245,WARNING,2022-01-24,COMPLIED
ENF_002086,SPSV_04906,WARNING,2024-09-08,PENDING
ENF_002087,SPSV_03970,EDUCATION/ADVISORY,2022-11-03,COMPLIED
ENF_002088,SPSV_02049,WARNING,2025-10-22,PENDING
ENF_002089,SPSV_02943,WARNING,2022-06-19,PENDING
ENF_002090,SPSV_02408,WARNING,2023-08-20,COMPLIED
ENF_002091,SPSV_00523,SUSPENSION,2023-11-01,COMPLIED
ENF_002092,SPSV_01229,WARNING,2024-02-01,APPEALED
ENF_002093,SPSV_01181,REVOCATION,2024-07-30,PENDING
ENF_002094,SPSV_04221,WARNING,2023-07-27,COMPLIED
ENF_002095,SPSV_01689,WARNING,2024-03-22,COMPLIED
ENF_002096,SPSV_01448,WARNING,2023-05-21,COMPLIED
ENF_002097,SPSV_01663,FINE,2022-06-16,COMPLIED
ENF_002098,SPSV_02252,WARNING,2022-03-09,COMPLIED
ENF_002099,SPSV_04157,WARNING,2025-08-07,COMPLIED
ENF_002100,SPSV_02799,FINE,2024-03-16,COMPLIED
ENF_002101,SPSV_03177,WARNING,2023-02-19,COMPLIED
ENF_002102,SPSV_00922,WARNING,2024-08-13,COMPLIED
ENF_002103,SPSV_02104,FINE,2023-04-11,COMPLIED
ENF_002104,SPSV_04241,WARNING,2023-10-14,PENDING
ENF_002105,SPSV_01743,WARNING,2025-02-05,COMPLIED
ENF_002106,SPSV_03445,WARNING,2024-06-18,COMPLIED
ENF_002107,SPSV_01829,FINE,2025-10-01,APPEALED
ENF_002108,SPSV_00178,SUSPENSION,2025-06-23,COMPLIED
ENF_002109,SPSV_00417,WARNING,2023-01-14,COMPLIED
ENF_002110,SPSV_04207,WARNING,2024-07-20,PENDING
ENF_002111,SPSV_01694,FINE,2024-04-16,PENDING
ENF_002112,SPSV_04925,FINE,2022-10-30,APPEALED
ENF_002113,SPSV_00135,FINE,2023-10-02,PENDING
ENF_002114,SPSV_03856,WARNING,2024-10-31,APPEALED
ENF_002115,SPSV_04863,FINE,2022-08-29,COMPLIED
ENF_002116,SPSV_02743,WARNING,2024-06-19,APPEALED
ENF_002117,SPSV_01163,WARNING,2023-03-13,APPEALED
ENF_002118,SPSV_04124,WARNING,2023-09-14,COMPLIED
ENF_002119,SPSV_00337,REVOCATION,2023-06-27,PENDING
ENF_002120,SPSV_01825,SUSPENSION,2023-04-13,PENDING
ENF_002121,SPSV_00323,SUSPENSION,2024-06-29,COMPLIED
ENF_002122,SPSV_02716,SUSPENSION,2023-02-05,COMPLIED
ENF_002123,SPSV_01176,WARNING,2024-09-30,COMPLIED
ENF_002124,SPSV_02104,WARNING,2022-09-16,COMPLIED
ENF_002125,SPSV_00719,WARNING,2025-10-06,COMPLIED
ENF_002126,SPSV_01675,WARNING,2025-11-17,PENDING
ENF_002127,SPSV_03306,FINE,2024-03-11,COMPLIED
ENF_002128,SPSV_04216,WARNING,2025-11-08,PENDING
ENF_002129,SPSV_03129,FINE,2024-04-22,PENDING
ENF_002130,SPSV_02797,WARNING,2024-08-28,COMPLIED
ENF_002131,SPSV_02657,FINE,2023-02-21,APPEALED
ENF_002132,SPSV_01625,SUSPENSION,2024-07-01,APPEALED
ENF_002133,SPSV_01627,WARNING,2023-05-16,PENDING
ENF_002134,SPSV_04661,SUSPENSION,2025-11-27,COMPLIED
ENF_002135,SPSV_00339,EDUCATION/ADVISORY,2023-11-24,COMPLIED
ENF_002136,SPSV_03376,FINE,2022-02-22,APPEALED
ENF_002137,SPSV_02186,WARNING,2023-12-08,COMPLIED
ENF_002138,SPSV_01396,EDUCATION/ADVISORY,2025-08-13,COMPLIED
ENF_002139,SPSV_01836,WARNING,2025-04-09,PENDING
ENF_002140,SPSV_00833,FINE,2025-02-04,COMPLIED
ENF_002141,SPSV_03980,FINE,2023-07-04,COMPLIED
ENF_002142,SPSV_00095,FINE,2025-03-13,COMPLIED
ENF_002143,SPSV_03211,SUSPENSION,2024-12-19,PENDING
ENF_002144,SPSV_03109,FINE,2025-06-28,COMPLIED
ENF_002145,SPSV_01677,SUSPENSION,2023-09-29,COMPLIED
ENF_002146,SPSV_02202,FINE,2025-04-20,COMPLIED
ENF_002147,SPSV_00602,WARNING,2024-03-02,COMPLIED
ENF_002148,SPSV_02062,SUSPENSION,2022-04-28,APPEALED
ENF_002149,SPSV_04615,FINE,2024-05-27,PENDING
ENF_002150,SPSV_03836,WARNING,2023-04-26,COMPLIED
ENF_002151,SPSV_02014,WARNING,2022-08-22,APPEALED
ENF_002152,SPSV_02912,FINE,2023-02-25,COMPLIED
ENF_002153,SPSV_03938,WARNING,2024-07-13,PENDING
ENF_002154,SPSV_01517,WARNING,2024-02-04,COMPLIED
ENF_002155,SPSV_00335,SUSPENSION,2025-10-15,COMPLIED
ENF_002156,SPSV_04748,FINE,2024-06-30,COMPLIED
ENF_002157,SPSV_04336,WARNING,2024-06-13,PENDING
ENF_002158,SPSV_02872,FINE,2025-10-23,PENDING
ENF_002159,SPSV_00991,WARNING,2024-07-22,COMPLIED
ENF_002160,SPSV_04273,WARNING,2022-02-01,COMPLIED
ENF_002161,SPSV_03651,EDUCATION/ADVISORY,2023-07-23,PENDING
ENF_002162,SPSV_04883,SUSPENSION,2023-11-09,APPEALED
ENF_002163,SPSV_02980,WARNING,2022-09-05,PENDING
ENF_002164,SPSV_03889,FINE,2025-03-10,COMPLIED
ENF_002165,SPSV_00704,WARNING,2022-11-17,COMPLIED
ENF_002166,SPSV_00902,WARNING,2025-05-14,APPEALED
ENF_002167,SPSV_01933,FINE,2024-12-20,COMPLIED
ENF_002168,SPSV_00668,FINE,2022-01-10,NOT UPHELD
ENF_002169,SPSV_02499,WARNING,2024-10-08,COMPLIED
ENF_002170,SPSV_02912,FINE,2022-10-26,NOT UPHELD
ENF_002171,SPSV_01242,WARNING,2023-10-01,COMPLIED
ENF_002172,SPSV_01641,FINE,2025-03-17,COMPLIED
ENF_002173,SPSV_02593,FINE,2025-06-10,APPEALED
ENF_002174,SPSV_01939,REVOCATION,2022-07-04,COMPLIED
ENF_002175,SPSV_02186,SUSPENSION,2024-01-07,COMPLIED
ENF_002176,SPSV_04159,WARNING,2023-11-28,APPEALED
ENF_002177,SPSV_03686,FINE,2024-04-15,APPEALED
ENF_002178,SPSV_04523,WARNING,2023-12-01,COMPLIED
ENF_002179,SPSV_04110,FINE,2024-09-24,COMPLIED
ENF_002180,SPSV_00198,EDUCATION/ADVISORY,2025-08-18,APPEALED
ENF_002181,SPSV_01196,WARNING,2025-10-29,COMPLIED
ENF_002182,SPSV_03598,FINE,2022-12-11,PENDING
ENF_002183,SPSV_04058,SUSPENSION,2023-09-17,COMPLIED
ENF_002184,SPSV_04303,FINE,2022-03-08,COMPLIED
ENF_002185,SPSV_00986,FINE,2022-06-07,NOT UPHELD
ENF_002186,SPSV_01066,WARNING,2025-11-30,COMPLIED
ENF_002187,SPSV_01139,SUSPENSION,2022-02-24,COMPLIED
ENF_002188,SPSV_01533,FINE,2023-10-07,COMPLIED
ENF_002189,SPSV_01465,WARNING,2023-07-02,COMPLIED
ENF_002190,SPSV_03190,FINE,2025-07-24,COMPLIED
ENF_002191,SPSV_04646,WARNING,2022-05-24,COMPLIED
ENF_002192,SPSV_02823,WARNING,2024-03-01,PENDING
ENF_002193,SPSV_00795,REVOCATION,2023-08-03,COMPLIED
ENF_002194,SPSV_03449,FINE,2023-08-31,COMPLIED
ENF_002195,SPSV_02181,WARNING,2024-10-05,COMPLIED
ENF_002196,SPSV_04359,WARNING,2024-08-13,COMPLIED
ENF_002197,SPSV_04769,FINE,2022-05-21,NOT UPHELD
ENF_002198,SPSV_00113,WARNING,2024-02-21,COMPLIED
ENF_002199,SPSV_04959,FINE,2023-01-31,NOT UPHELD
ENF_002200,SPSV_04697,WARNING,2025-04-30,COMPLIED
ENF_002201,SPSV_00688,SUSPENSION,2024-08-07,APPEALED
ENF_002202,SPSV_03849,FINE,2023-06-21,COMPLIED
ENF_002203,SPSV_01119,WARNING,2024-08-06,APPEALED
ENF_002204,SPSV_00683,EDUCATION/ADVISORY,2022-02-13,COMPLIED
ENF_002205,SPSV_01369,FINE,2025-07-22,APPEALED
ENF_002206,SPSV_02966,WARNING,2023-05-08,COMPLIED
ENF_002207,SPSV_02606,SUSPENSION,2023-10-30,COMPLIED
ENF_002208,SPSV_01322,EDUCATION/ADVISORY,2022-02-13,PENDING
ENF_002209,SPSV_00692,WARNING,2025-04-04,APPEALED
ENF_002210,SPSV_00195,WARNING,2025-01-20,PENDING
ENF_002211,SPSV_00143,FINE,2022-03-22,NOT UPHELD
ENF_002212,SPSV_04124,WARNING,2023-12-24,COMPLIED
ENF_002213,SPSV_01679,WARNING,2022-12-22,COMPLIED
ENF_002214,SPSV_03060,WARNING,2022-10-19,COMPLIED
ENF_002215,SPSV_03964,WARNING,2023-12-26,COMPLIED
ENF_002216,SPSV_02171,REVOCATION,2022-06-28,COMPLIED
ENF_002217,SPSV_01087,WARNING,2024-10-15,COMPLIED
ENF_002218,SPSV_04182,WARNING,2023-06-24,APPEALED
ENF_002219,SPSV_01692,FINE,2023-05-23,COMPLIED
ENF_002220,SPSV_04075,FINE,2024-03-02,COMPLIED
ENF_002221,SPSV_00357,FINE,2022-12-28,APPEALED
ENF_002222,SPSV_01146,FINE,2023-11-12,NOT UPHELD
ENF_002223,SPSV_02739,WARNING,2022-09-07,COMPLIED
ENF_002224,SPSV_04987,SUSPENSION,2025-05-15,PENDING
ENF_002225,SPSV_02429,FINE,2023-06-13,NOT UPHELD
ENF_002226,SPSV_00515,WARNING,2025-11-27,NOT UPHELD
ENF_002227,SPSV_02020,WARNING,2023-03-09,COMPLIED
ENF_002228,SPSV_02449,WARNING,2023-06-16,APPEALED
ENF_002229,SPSV_04896,REVOCATION,2025-08-03,NOT UPHELD
ENF_002230,SPSV_03171,WARNING,2022-03-19,APPEALED
ENF_002231,SPSV_03143,WARNING,2023-08-23,COMPLIED
ENF_002232,SPSV_01040,WARNING,2023-03-31,COMPLIED
ENF_002233,SPSV_03713,FINE,2024-03-07,PENDING
ENF_002234,SPSV_03862,SUSPENSION,2022-07-24,COMPLIED
ENF_002235,SPSV_02676,SUSPENSION,2025-12-27,COMPLIED
ENF_002236,SPSV_04371,FINE,2022-09-15,COMPLIED
ENF_002237,SPSV_04441,FINE,2025-05-23,COMPLIED
ENF_002238,SPSV_00945,REVOCATION,2023-06-04,COMPLIED
ENF_002239,SPSV_00736,WARNING,2022-11-10,PENDING
ENF_002240,SPSV_04947,WARNING,2022-03-31,COMPLIED
ENF_002241,SPSV_03198,WARNING,2022-04-20,PENDING
ENF_002242,SPSV_02742,FINE,2024-12-30,PENDING
ENF_002243,SPSV_03400,WARNING,2023-06-16,COMPLIED
ENF_002244,SPSV_02396,WARNING,2023-08-22,COMPLIED
ENF_002245,SPSV_03934,FINE,2022-04-15,COMPLIED
ENF_002246,SPSV_00943,WARNING,2023-08-12,NOT UPHELD
ENF_002247,SPSV_03831,FINE,2025-10-19,COMPLIED
ENF_002248,SPSV_03119,SUSPENSION,2023-05-10,COMPLIED
ENF_002249,SPSV_00532,WARNING,2025-02-07,PENDING
ENF_002250,SPSV_01568,EDUCATION/ADVISORY,2023-11-06,PENDING
ENF_002251,SPSV_00170,WARNING,2025-03-14,COMPLIED
ENF_002252,SPSV_02716,SUSPENSION,2023-08-01,COMPLIED
ENF_002253,SPSV_01303,REVOCATION,2024-04-14,APPEALED
ENF_002254,SPSV_00604,FINE,2025-09-01,COMPLIED
ENF_002255,SPSV_02010,SUSPENSION,2023-08-17,APPEALED
ENF_002256,SPSV_00191,WARNING,2025-10-13,COMPLIED
ENF_002257,SPSV_04800,FINE,2023-04-28,COMPLIED
ENF_002258,SPSV_00114,WARNING,2024-12-09,APPEALED
ENF_002259,SPSV_01519,WARNING,2024-10-28,COMPLIED
ENF_002260,SPSV_01728,REVOCATION,2025-01-06,COMPLIED
ENF_002261,SPSV_03963,WARNING,2025-06-05,PENDING
ENF_002262,SPSV_01520,FINE,2022-07-10,APPEALED
ENF_002263,SPSV_04874,SUSPENSION,2025-11-19,NOT UPHELD
ENF_002264,SPSV_00662,SUSPENSION,2023-08-25,NOT UPHELD
ENF_002265,SPSV_01179,WARNING,2025-03-30,APPEALED
ENF_002266,SPSV_03083,WARNING,2024-05-30,COMPLIED
ENF_002267,SPSV_02494,FINE,2025-09-05,PENDING
ENF_002268,SPSV_03824,WARNING,2022-09-21,PENDING
ENF_002269,SPSV_00367,WARNING,2024-05-04,PENDING
ENF_002270,SPSV_02768,WARNING,2023-02-16,COMPLIED
ENF_002271,SPSV_01792,WARNING,2024-06-01,COMPLIED
ENF_002272,SPSV_04846,FINE,2024-08-28,COMPLIED
ENF_002273,SPSV_01720,SUSPENSION,2023-02-16,PENDING
ENF_002274,SPSV_01263,WARNING,2024-11-10,COMPLIED
ENF_002275,SPSV_01677,FINE,2023-06-20,PENDING
ENF_002276,SPSV_04126,REVOCATION,2022-08-11,COMPLIED
ENF_002277,SPSV_03845,WARNING,2023-09-16,COMPLIED
ENF_002278,SPSV_00168,FINE,2025-05-23,COMPLIED
ENF_002279,SPSV_00584,WARNING,2022-02-28,PENDING
ENF_002280,SPSV_01038,WARNING,2022-08-26,NOT UPHELD
ENF_002281,SPSV_02072,WARNING,2024-01-02,COMPLIED
ENF_002282,SPSV_04269,WARNING,2022-11-02,PENDING
ENF_002283,SPSV_03174,WARNING,2025-11-17,PENDING
ENF_002284,SPSV_02362,WARNING,2024-10-29,APPEALED
ENF_002285,SPSV_02452,WARNING,2022-05-19,COMPLIED
ENF_002286,SPSV_03143,WARNING,2025-01-27,COMPLIED
ENF_002287,SPSV_01476,SUSPENSION,2022-01-08,APPEALED
ENF_002288,SPSV_01936,WARNING,2023-12-27,COMPLIED
ENF_002289,SPSV_02419,WARNING,2024-05-20,NOT UPHELD
ENF_002290,SPSV_00775,WARNING,2025-07-09,COMPLIED
ENF_002291,SPSV_02327,FINE,2022-03-12,COMPLIED
ENF_002292,SPSV_02693,WARNING,2024-09-03,COMPLIED
ENF_002293,SPSV_04204,WARNING,2025-10-16,NOT UPHELD
ENF_002294,SPSV_00727,FINE,2025-09-03,COMPLIED
ENF_002295,SPSV_04567,WARNING,2024-02-17,APPEALED
ENF_002296,SPSV_01100,EDUCATION/ADVISORY,2025-08-09,APPEALED
ENF_002297,SPSV_03960,WARNING,2023-02-21,COMPLIED
ENF_002298,SPSV_01049,SUSPENSION,2024-08-10,NOT UPHELD
ENF_002299,SPSV_00374,SUSPENSION,2023-01-02,COMPLIED
ENF_002300,SPSV_00288,SUSPENSION,2023-03-06,PENDING
ENF_002301,SPSV_04312,FINE,2024-10-05,COMPLIED
ENF_002302,SPSV_04533,WARNING,2023-11-25,APPEALED
ENF_002303,SPSV_01558,SUSPENSION,2025-04-22,COMPLIED
ENF_002304,SPSV_00269,WARNING,2024-03-02,PENDING
ENF_002305,SPSV_02074,SUSPENSION,2024-11-03,COMPLIED
ENF_002306,SPSV_04301,WARNING,2023-06-07,NOT UPHELD
ENF_002307,SPSV_03770,WARNING,2025-11-25,COMPLIED
ENF_002308,SPSV_00009,FINE,2023-02-04,APPEALED
ENF_002309,SPSV_04027,WARNING,2023-03-03,COMPLIED
ENF_002310,SPSV_03782,FINE,2025-03-04,COMPLIED
ENF_002311,SPSV_01042,SUSPENSION,2025-03-06,APPEALED
ENF_002312,SPSV_01100,SUSPENSION,2025-01-26,APPEALED
ENF_002313,SPSV_04046,FINE,2025-04-12,COMPLIED
ENF_002314,SPSV_02279,FINE,2025-09-27,COMPLIED
ENF_002315,SPSV_03054,WARNING,2022-06-01,COMPLIED
ENF_002316,SPSV_00274,WARNING,2022-07-25,COMPLIED
ENF_002317,SPSV_04007,EDUCATION/ADVISORY,2022-01-19,COMPLIED
ENF_002318,SPSV_00419,REVOCATION,2024-02-22,APPEALED
ENF_002319,SPSV_02752,FINE,2022-05-19,COMPLIED
ENF_002320,SPSV_00229,SUSPENSION,2023-11-02,COMPLIED
ENF_002321,SPSV_00285,WARNING,2023-11-22,COMPLIED
ENF_002322,SPSV_02149,WARNING,2025-05-16,PENDING
ENF_002323,SPSV_02704,WARNING,2024-05-24,APPEALED
ENF_002324,SPSV_00490,FINE,2023-09-14,PENDING
ENF_002325,SPSV_04083,SUSPENSION,2025-05-31,COMPLIED
ENF_002326,SPSV_02853,EDUCATION/ADVISORY,2022-01-22,NOT UPHELD
ENF_002327,SPSV_00165,FINE,2022-03-08,APPEALED
ENF_002328,SPSV_04327,FINE,2024-12-01,COMPLIED
ENF_002329,SPSV_03367,WARNING,2023-08-22,COMPLIED
ENF_002330,SPSV_02583,FINE,2023-03-28,APPEALED
ENF_002331,SPSV_02289,FINE,2023-12-02,COMPLIED
ENF_002332,SPSV_03966,FINE,2023-11-27,APPEALED
ENF_002333,SPSV_01457,SUSPENSION,2022-03-23,COMPLIED
ENF_002334,SPSV_01486,WARNING,2022-09-19,PENDING
ENF_002335,SPSV_01824,SUSPENSION,2022-10-11,COMPLIED
ENF_002336,SPSV_02674,WARNING,2022-09-19,PENDING
ENF_002337,SPSV_01320,FINE,2025-04-24,COMPLIED
ENF_002338,SPSV_01212,WARNING,2022-05-28,COMPLIED
ENF_002339,SPSV_02204,WARNING,2025-08-11,COMPLIED
ENF_002340,SPSV_04124,WARNING,2024-05-23,APPEALED
ENF_002341,SPSV_03051,WARNING,2025-06-29,COMPLIED
ENF_002342,SPSV_02010,WARNING,2025-06-19,COMPLIED
ENF_002343,SPSV_01539,SUSPENSION,2025-03-10,APPEALED
ENF_002344,SPSV_03158,REVOCATION,2022-12-05,APPEALED
ENF_002345,SPSV_04137,WARNING,2025-11-20,COMPLIED
ENF_002346,SPSV_03331,WARNING,2023-08-22,COMPLIED
ENF_002347,SPSV_04328,WARNING,2022-05-30,COMPLIED
ENF_002348,SPSV_01235,WARNING,2025-12-22,COMPLIED
ENF_002349,SPSV_01747,SUSPENSION,2022-09-12,COMPLIED
ENF_002350,SPSV_01554,FINE,2025-03-04,COMPLIED
ENF_002351,SPSV_02215,FINE,2022-09-16,NOT UPHELD
ENF_002352,SPSV_02620,WARNING,2022-09-04,COMPLIED
ENF_002353,SPSV_01594,WARNING,2023-11-17,COMPLIED
ENF_002354,SPSV_01122,EDUCATION/ADVISORY,2022-08-05,NOT UPHELD
ENF_002355,SPSV_02946,WARNING,2025-07-18,APPEALED
ENF_002356,SPSV_03092,SUSPENSION,2022-07-16,COMPLIED
ENF_002357,SPSV_01507,WARNING,2025-06-23,PENDING
ENF_002358,SPSV_04372,SUSPENSION,2025-09-19,PENDING
ENF_002359,SPSV_01760,FINE,2025-05-31,APPEALED
ENF_002360,SPSV_01769,WARNING,2023-01-10,NOT UPHELD
ENF_002361,SPSV_01968,FINE,2022-06-09,COMPLIED
ENF_002362,SPSV_00072,WARNING,2023-12-31,COMPLIED
ENF_002363,SPSV_00229,REVOCATION,2024-11-21,COMPLIED
ENF_002364,SPSV_01153,FINE,2022-05-09,APPEALED
ENF_002365,SPSV_00170,WARNING,2025-09-10,APPEALED
ENF_002366,SPSV_04710,FINE,2022-01-01,APPEALED
ENF_002367,SPSV_04214,FINE,2023-07-03,COMPLIED
ENF_002368,SPSV_03992,FINE,2025-03-05,COMPLIED
ENF_002369,SPSV_02356,FINE,2024-05-10,COMPLIED
ENF_002370,SPSV_03315,WARNING,2024-01-25,COMPLIED
ENF_002371,SPSV_00033,SUSPENSION,2022-07-24,PENDING
ENF_002372,SPSV_00844,FINE,2023-06-29,COMPLIED
ENF_002373,SPSV_02368,FINE,2025-06-01,COMPLIED
ENF_002374,SPSV_03423,FINE,2023-11-09,APPEALED
ENF_002375,SPSV_00433,WARNING,2024-09-24,PENDING
ENF_002376,SPSV_01338,WARNING,2023-01-10,COMPLIED
ENF_002377,SPSV_03803,FINE,2024-09-02,COMPLIED
ENF_002378,SPSV_04945,EDUCATION/ADVISORY,2024-03-26,APPEALED
ENF_002379,SPSV_04986,WARNING,2024-06-14,COMPLIED
ENF_002380,SPSV_04312,WARNING,2025-06-25,COMPLIED
ENF_002381,SPSV_04466,FINE,2024-05-18,COMPLIED
ENF_002382,SPSV_01965,FINE,2023-12-18,COMPLIED
ENF_002383,SPSV_04299,WARNING,2025-10-07,COMPLIED
ENF_002384,SPSV_00860,SUSPENSION,2022-10-29,NOT UPHELD
ENF_002385,SPSV_01564,WARNING,2023-05-07,COMPLIED
ENF_002386,SPSV_01136,FINE,2023-11-22,NOT UPHELD
ENF_002387,SPSV_04645,FINE,2025-11-23,COMPLIED
ENF_002388,SPSV_00576,FINE,2023-06-20,COMPLIED
ENF_002389,SPSV_01671,FINE,2023-07-19,PENDING
ENF_002390,SPSV_04550,SUSPENSION,2024-11-06,COMPLIED
ENF_002391,SPSV_04763,WARNING,2025-08-27,COMPLIED
ENF_002392,SPSV_02858,FINE,2025-01-21,APPEALED
ENF_002393,SPSV_03042,FINE,2023-12-07,COMPLIED
ENF_002394,SPSV_01177,WARNING,2024-01-31,PENDING
ENF_002395,SPSV_01897,REVOCATION,2025-04-21,COMPLIED
ENF_002396,SPSV_03658,WARNING,2023-03-07,APPEALED
ENF_002397,SPSV_02646,WARNING,2023-04-08,APPEALED
ENF_002398,SPSV_04098,WARNING,2024-03-31,COMPLIED
ENF_002399,SPSV_04756,WARNING,2025-07-26,PENDING
ENF_002400,SPSV_02049,EDUCATION/ADVISORY,2024-02-26,COMPLIED
ENF_002401,SPSV_04823,REVOCATION,2024-09-19,COMPLIED
