Licence_ID,Licence_Type,Issue_Date,Expiry_Date,Status,County,Wheelchair_Accessible,Vehicle_Age,Vehicle_Plate_Year,Driver_Experience_Years,Fleet_Segment
SPSV_02957,HACKNEY,2016-10-23,2017-10-23,LAPSED,CORK,NO,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000015,URBAN
SPSV_02958,HACKNEY,2024-09-23,2027-12-31,ACTIVE,LAOIS,NO,1,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000012,REGIONAL
SPSV_02959,TAXI,2018-01-25,2020-01-25,LAPSED,SLIGO,NO,6,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000009,REGIONAL
SPSV_02960,HACKNEY,2017-12-25,2020-12-24,LAPSED,FINGAL,YES,5,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000009,URBAN
SPSV_02961,TAXI,2025-06-21,2027-12-31,ACTIVE,KILDARE,NO,1,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000017,REGIONAL
SPSV_02962,TAXI,2024-03-23,2027-12-31,ACTIVE,SOUTH DUBLIN,YES,3,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000004,URBAN
SPSV_02963,TAXI,2019-12-12,2020-12-11,LAPSED,KILDARE,YES,3,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000010,REGIONAL
SPSV_02964,LIMOUSINE,2018-09-23,2024-09-21,LAPSED,WEXFORD,NO,3,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000003,REGIONAL
SPSV_02965,HACKNEY,2019-01-21,2025-01-19,LAPSED,GALWAY,NO,13,1970-01-01 00:00:00.000002011,1970-01-01 00:00:00.000000012,URBAN
SPSV_02966,HACKNEY,2018-02-07,2023-02-06,LAPSED,CAVAN,YES,10,1970-01-01 00:00:00.000002015,1970-01-01 00:00:00.000000011,REGIONAL
SPSV_02967,HACKNEY,2025-06-05,2027-12-31,ACTIVE,FINGAL,YES,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000006,URBAN
SPSV_02968,TAXI,2024-06-24,2027-12-31,ACTIVE,KERRY,NO,5,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000014,REGIONAL
SPSV_02969,HACKNEY,2024-06-04,2026-06-04,EXPIRING,CORK,NO,1,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000008,URBAN
SPSV_02970,TAXI,2016-04-29,2021-04-28,LAPSED,MEATH,NO,5,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000009,REGIONAL
SPSV_02971,TAXI,2023-11-20,2025-11-19,LAPSED,DONEGAL,NO,5,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000000,REGIONAL
SPSV_02972,TAXI,2016-06-13,2020-06-12,LAPSED,SLIGO,NO,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000019,REGIONAL
SPSV_02973,HACKNEY,2024-10-28,2027-12-31,ACTIVE,SOUTH DUBLIN,YES,0,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000002,URBAN
SPSV_02974,HACKNEY,2022-01-15,2027-01-14,ACTIVE,WICKLOW,NO,4,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000001,REGIONAL
SPSV_02975,TAXI,2020-04-11,2021-04-11,LAPSED,DUBLIN CITY,YES,7,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000000011,URBAN
SPSV_02976,TAXI,2018-05-08,2021-05-07,LAPSED,KILDARE,NO,6,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000008,REGIONAL
SPSV_02977,HACKNEY,2021-03-21,2025-03-20,LAPSED,MAYO,NO,3,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000000,REGIONAL
SPSV_02978,TAXI,2019-10-17,2023-10-16,LAPSED,KILDARE,NO,3,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000003,REGIONAL
SPSV_02979,HACKNEY,2022-09-02,2027-09-01,ACTIVE,WEXFORD,NO,1,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000005,REGIONAL
SPSV_02980,LIMOUSINE,2016-01-18,2019-01-17,LAPSED,NAN,NO,3,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000004,URBAN
SPSV_02981,TAXI,2025-01-23,2027-12-31,ACTIVE,LIMERICK,YES,0,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000008,URBAN
SPSV_02982,TAXI,2022-04-16,2025-04-15,LAPSED,KILKENNY,NO,0,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000012,REGIONAL
SPSV_02983,HACKNEY,2019-09-25,2022-09-24,LAPSED,TIPPERARY,NO,2,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000018,REGIONAL
SPSV_02984,HACKNEY,2020-04-12,2025-04-11,LAPSED,LOUTH,NO,3,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000000,REGIONAL
SPSV_02985,TAXI,2018-06-03,2023-06-02,LAPSED,LIMERICK,NO,7,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000000007,URBAN
SPSV_02986,LIMOUSINE,2025-03-24,2027-03-24,ACTIVE,OFFALY,NO,5,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000008,REGIONAL
SPSV_02987,TAXI,2021-06-19,2023-06-19,LAPSED,WEXFORD,NO,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000008,REGIONAL
SPSV_02988,TAXI,2018-01-09,2023-01-08,LAPSED,MEATH,YES,6,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000008,REGIONAL
SPSV_02989,HACKNEY,2018-09-09,2021-09-08,LAPSED,DÚN LAOGHAIRE-RATHDOWN,NO,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000008,URBAN
SPSV_02990,HACKNEY,2022-10-02,2026-10-01,ACTIVE,OFFALY,YES,1,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000013,REGIONAL
SPSV_02991,TAXI,2024-05-08,2027-12-31,ACTIVE,LAOIS,NO,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000009,REGIONAL
SPSV_02992,HACKNEY,2017-01-24,2020-01-24,LAPSED,MAYO,NO,2,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000000,REGIONAL
SPSV_02993,TAXI,2019-10-14,2020-10-13,LAPSED,LIMERICK,NO,12,1970-01-01 00:00:00.000002013,1970-01-01 00:00:00.000000001,URBAN
SPSV_02994,TAXI,2018-05-26,2024-05-24,LAPSED,OFFALY,NO,4,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000012,REGIONAL
SPSV_02995,TAXI,2017-09-18,2022-09-17,LAPSED,CORK,YES,15,1970-01-01 00:00:00.000002010,1970-01-01 00:00:00.000000010,URBAN
SPSV_02996,HACKNEY,2024-01-25,2027-12-31,ACTIVE,MONAGHAN,NO,1,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000006,REGIONAL
SPSV_02997,TAXI,2019-02-03,2023-02-02,LAPSED,OFFALY,NO,1,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000010,REGIONAL
SPSV_02998,TAXI,2021-08-29,2026-08-28,ACTIVE,LIMERICK,NO,5,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000011,URBAN
SPSV_02999,TAXI,2018-04-20,2025-04-18,LAPSED,KILKENNY,NO,3,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000013,REGIONAL
SPSV_03000,HACKNEY,2023-04-10,2027-12-31,ACTIVE,SLIGO,YES,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000006,REGIONAL
SPSV_03001,TAXI,2023-06-02,2026-06-01,EXPIRING,MAYO,NO,3,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000011,REGIONAL
SPSV_03002,HACKNEY,2024-07-06,2027-12-31,ACTIVE,WESTMEATH,NO,0,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000007,REGIONAL
SPSV_03003,TAXI,2022-06-16,2026-06-15,EXPIRING,CAVAN,NO,3,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000000,REGIONAL
SPSV_03004,TAXI,2020-01-25,2025-01-23,LAPSED,WESTMEATH,NO,0,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000009,REGIONAL
SPSV_03005,TAXI,2023-07-23,2027-07-22,ACTIVE,KILKENNY,YES,2,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000014,REGIONAL
SPSV_03006,HACKNEY,2018-06-18,2024-06-16,LAPSED,MONAGHAN,NO,1,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000011,REGIONAL
SPSV_03007,HACKNEY,2019-01-12,2024-01-11,LAPSED,TIPPERARY,YES,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000013,REGIONAL
SPSV_03008,TAXI,2022-01-15,2025-01-14,LAPSED,KILKENNY,NO,9,1970-01-01 00:00:00.000002015,1970-01-01 00:00:00.000000008,REGIONAL
SPSV_03009,TAXI,2024-05-25,2026-05-25,EXPIRING,SOUTH DUBLIN,NO,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000003,URBAN
SPSV_03010,TAXI,2023-08-27,2027-08-26,ACTIVE,DUBLIN CITY,YES,0,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000008,URBAN
SPSV_03011,TAXI,2025-06-17,2026-06-17,EXPIRING,SOUTH DUBLIN,NO,8,1970-01-01 00:00:00.000002016,1970-01-01 00:00:00.000000006,URBAN
SPSV_03012,TAXI,2016-10-30,2019-10-30,LAPSED,SOUTH DUBLIN,YES,1,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000009,URBAN
SPSV_03013,TAXI,2018-04-01,2022-03-31,LAPSED,WEXFORD,NO,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000008,REGIONAL
SPSV_03014,TAXI,2016-11-27,2020-11-26,LAPSED,WATERFORD,NO,1,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000013,URBAN
SPSV_03015,TAXI,2017-01-06,2024-01-05,LAPSED,FINGAL,NO,3,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000001,URBAN
SPSV_03016,TAXI,2024-04-20,2027-04-20,ACTIVE,OFFALY,NO,9,1970-01-01 00:00:00.000002016,1970-01-01 00:00:00.000000000,REGIONAL
SPSV_03017,HACKNEY,2016-04-01,2019-04-01,LAPSED,GALWAY,NO,7,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000008,URBAN
SPSV_03018,TAXI,2023-03-25,2025-03-24,LAPSED,OFFALY,YES,1,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000006,REGIONAL
SPSV_03019,TAXI,2021-05-14,2025-05-13,LAPSED,KILDARE,NO,3,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000005,REGIONAL
SPSV_03020,HACKNEY,2024-10-13,2026-10-13,ACTIVE,SOUTH DUBLIN,YES,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000004,URBAN
SPSV_03021,TAXI,2019-01-26,2024-01-25,LAPSED,CLARE,NO,2,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000007,REGIONAL
SPSV_03022,TAXI,2017-12-29,2019-12-29,LAPSED,WESTMEATH,NO,9,1970-01-01 00:00:00.000002016,1970-01-01 00:00:00.000000010,REGIONAL
SPSV_03023,HACKNEY,2019-09-17,2024-09-15,LAPSED,LAOIS,NO,8,1970-01-01 00:00:00.000002016,1970-01-01 00:00:00.000000010,REGIONAL
SPSV_03024,TAXI,2016-02-09,2022-02-07,LAPSED,WEXFORD,YES,3,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000000,REGIONAL
SPSV_03025,TAXI,2020-07-25,2021-07-25,LAPSED,FINGAL,YES,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000007,URBAN
SPSV_03026,TAXI,2018-09-07,2022-09-06,LAPSED,MONAGHAN,YES,5,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000000,REGIONAL
SPSV_03027,HACKNEY,2024-03-21,2027-12-31,ACTIVE,DUBLIN CITY,NO,3,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000012,URBAN
SPSV_03028,TAXI,2022-09-09,2027-12-31,ACTIVE,SOUTH DUBLIN,YES,9,1970-01-01 00:00:00.000002016,1970-01-01 00:00:00.000000011,URBAN
SPSV_03029,TAXI,2022-03-26,2026-03-25,EXPIRING,MEATH,NO,4,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000002,REGIONAL
SPSV_03030,TAXI,2020-03-23,2025-03-22,LAPSED,CORK,NO,15,1970-01-01 00:00:00.000002009,1970-01-01 00:00:00.000000008,URBAN
SPSV_03031,TAXI,2023-05-17,2027-12-31,ACTIVE,WEXFORD,NO,3,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000000,REGIONAL
SPSV_03032,TAXI,2016-11-20,2021-11-19,LAPSED,LAOIS,NO,3,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000010,REGIONAL
SPSV_03033,HACKNEY,2017-08-21,2021-08-20,LAPSED,SOUTH DUBLIN,NO,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000010,URBAN
SPSV_03034,TAXI,2021-02-01,2023-02-01,LAPSED,MAYO,YES,2,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000011,REGIONAL
SPSV_03035,TAXI,2018-02-27,2023-02-26,LAPSED,FINGAL,NO,1,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000011,URBAN
SPSV_03036,TAXI,2020-07-19,2026-07-18,ACTIVE,MAYO,NO,1,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000005,REGIONAL
SPSV_03037,TAXI,2024-06-17,2027-12-31,ACTIVE,MAYO,YES,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000002,REGIONAL
SPSV_03038,LIMOUSINE,2020-01-04,2027-01-02,ACTIVE,WESTMEATH,NO,6,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000004,REGIONAL
SPSV_03039,TAXI,2023-07-14,2027-12-31,ACTIVE,CAVAN,NO,2,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000007,REGIONAL
SPSV_03040,TAXI,2018-08-31,2023-08-30,LAPSED,CAVAN,YES,6,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000001,REGIONAL
SPSV_03041,TAXI,2022-06-09,2027-12-31,ACTIVE,LAOIS,YES,5,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000006,REGIONAL
SPSV_03042,LIMOUSINE,2018-05-02,2022-05-01,LAPSED,KILDARE,NO,3,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000006,REGIONAL
SPSV_03043,TAXI,2022-12-04,2027-12-03,ACTIVE,DUBLIN CITY,NO,2,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000013,URBAN
SPSV_03044,TAXI,2018-01-04,2021-01-03,LAPSED,KERRY,NO,6,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000010,REGIONAL
SPSV_03045,HACKNEY,2023-06-11,2026-06-10,EXPIRING,CAVAN,YES,3,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000004,REGIONAL
SPSV_03046,HACKNEY,2023-05-11,2027-12-31,ACTIVE,SOUTH DUBLIN,NO,3,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000009,URBAN
SPSV_03047,TAXI,2020-05-28,2024-05-27,LAPSED,TIPPERARY,NO,9,1970-01-01 00:00:00.000002015,1970-01-01 00:00:00.000000010,REGIONAL
SPSV_03048,TAXI,2023-08-07,2026-08-06,ACTIVE,SLIGO,NO,0,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000000,REGIONAL
SPSV_03049,TAXI,2023-02-18,2026-02-17,EXPIRING,LIMERICK,NO,9,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000000018,URBAN
SPSV_03050,TAXI,2016-09-22,2022-09-21,LAPSED,TIPPERARY,YES,8,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000000007,REGIONAL
SPSV_03051,TAXI,2025-02-14,2027-12-31,ACTIVE,DONEGAL,NO,2,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000003,REGIONAL
SPSV_03052,TAXI,2019-10-26,2023-10-25,LAPSED,NAN,NO,3,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000008,REGIONAL
SPSV_03053,TAXI,2023-04-05,2027-04-04,ACTIVE,LOUTH,NO,4,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000003,REGIONAL
SPSV_03054,TAXI,2018-01-01,2021-12-31,LAPSED,WICKLOW,YES,0,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000000,REGIONAL
SPSV_03055,TAXI,2023-06-16,2025-06-15,LAPSED,DUBLIN CITY,YES,7,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000000010,URBAN
SPSV_03056,LIMOUSINE,2022-05-03,2026-05-02,EXPIRING,FINGAL,NO,1,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000008,URBAN
SPSV_03057,TAXI,2022-09-30,2027-12-31,ACTIVE,SLIGO,YES,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000009,REGIONAL
SPSV_03058,TAXI,2023-12-26,2027-12-25,ACTIVE,LAOIS,NO,11,1970-01-01 00:00:00.000002014,1970-01-01 00:00:00.000000000,REGIONAL
SPSV_03059,TAXI,2021-10-08,2025-10-07,LAPSED,DÚN LAOGHAIRE-RATHDOWN,NO,3,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000010,URBAN
SPSV_03060,LIMOUSINE,2023-09-09,2024-09-08,LAPSED,SLIGO,YES,6,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000006,REGIONAL
SPSV_03061,TAXI,2019-09-26,2023-09-25,LAPSED,MEATH,NO,8,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000000001,REGIONAL
SPSV_03062,TAXI,2023-06-09,2024-06-08,LAPSED,NAN,YES,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000003,REGIONAL
SPSV_03063,TAXI,2018-03-12,2023-03-11,LAPSED,MEATH,NO,1,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000015,REGIONAL
SPSV_03064,TAXI,2016-02-09,2020-02-08,LAPSED,LOUTH,NO,9,1970-01-01 00:00:00.000002016,1970-01-01 00:00:00.000000005,REGIONAL
SPSV_03065,TAXI,2017-05-20,2023-05-19,LAPSED,WICKLOW,YES,4,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000015,REGIONAL
SPSV_03066,TAXI,2024-03-08,2027-12-31,ACTIVE,LIMERICK,YES,4,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000003,URBAN
SPSV_03067,TAXI,2017-03-15,2020-03-14,LAPSED,WICKLOW,NO,6,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000005,REGIONAL
SPSV_03068,LIMOUSINE,2024-09-09,2027-12-31,ACTIVE,TIPPERARY,NO,3,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000005,REGIONAL
SPSV_03069,TAXI,2021-05-23,2026-05-22,EXPIRING,LAOIS,NO,2,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000011,REGIONAL
SPSV_03070,TAXI,2018-03-28,2020-03-27,LAPSED,GALWAY,NO,8,1970-01-01 00:00:00.000002016,1970-01-01 00:00:00.000000009,URBAN
SPSV_03071,HACKNEY,2021-06-24,2026-06-23,EXPIRING,LIMERICK,NO,2,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000008,URBAN
SPSV_03072,TAXI,2021-02-07,2027-12-31,ACTIVE,SLIGO,NO,6,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000013,REGIONAL
SPSV_03073,TAXI,2022-09-11,2025-09-10,LAPSED,MEATH,NO,9,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000000011,REGIONAL
SPSV_03074,TAXI,2021-04-19,2026-04-18,EXPIRING,SLIGO,NO,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000001,REGIONAL
SPSV_03075,TAXI,2017-02-24,2023-02-23,LAPSED,TIPPERARY,YES,15,1970-01-01 00:00:00.000002010,1970-01-01 00:00:00.000000012,REGIONAL
SPSV_03076,HACKNEY,2023-08-08,2027-08-07,ACTIVE,CLARE,NO,0,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000002,REGIONAL
SPSV_03077,HACKNEY,2022-12-21,2027-12-20,ACTIVE,KILDARE,NO,3,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000012,REGIONAL
SPSV_03078,TAXI,2016-04-28,2019-04-28,LAPSED,FINGAL,NO,3,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000010,URBAN
SPSV_03079,TAXI,2025-06-29,2027-12-31,ACTIVE,WESTMEATH,NO,5,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000010,REGIONAL
SPSV_03080,HACKNEY,2022-04-19,2027-04-18,ACTIVE,DUBLIN CITY,YES,0,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000005,URBAN
SPSV_03081,HACKNEY,2022-04-27,2027-04-26,ACTIVE,KILDARE,YES,5,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000002,REGIONAL
SPSV_03082,HACKNEY,2017-11-13,2024-11-11,LAPSED,FINGAL,YES,8,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000000007,URBAN
SPSV_03083,TAXI,2023-03-01,2026-02-28,EXPIRING,MAYO,YES,3,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000009,REGIONAL
SPSV_03084,TAXI,2022-04-26,2026-04-25,EXPIRING,LAOIS,NO,2,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000010,REGIONAL
SPSV_03085,HACKNEY,2021-01-31,2024-01-31,LAPSED,DÚN LAOGHAIRE-RATHDOWN,NO,0,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000005,URBAN
SPSV_03086,HACKNEY,2016-06-29,2018-06-29,LAPSED,LOUTH,NO,4,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000004,REGIONAL
SPSV_03087,TAXI,2020-07-12,2024-07-11,LAPSED,DUBLIN CITY,NO,6,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000000006,URBAN
SPSV_03088,TAXI,2024-08-03,2027-12-31,ACTIVE,WESTMEATH,NO,0,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000011,REGIONAL
SPSV_03089,TAXI,2024-11-22,2027-11-22,ACTIVE,LOUTH,YES,0,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000000,REGIONAL
SPSV_03090,TAXI,2016-06-07,2019-06-07,LAPSED,WATERFORD,NO,6,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000006,URBAN
SPSV_03091,TAXI,2017-12-12,2021-12-11,LAPSED,KILKENNY,NO,4,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000004,REGIONAL
SPSV_03092,LIMOUSINE,2022-11-08,2027-12-31,ACTIVE,DUBLIN CITY,YES,1,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000010,URBAN
SPSV_03093,TAXI,2018-08-22,2024-08-20,LAPSED,CORK,NO,3,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000013,URBAN
SPSV_03094,HACKNEY,2024-11-06,2026-11-06,ACTIVE,DUBLIN CITY,NO,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000000,URBAN
SPSV_03095,TAXI,2022-01-30,2027-12-31,ACTIVE,KILDARE,YES,4,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000009,REGIONAL
SPSV_03096,TAXI,2017-08-21,2022-08-20,LAPSED,WESTMEATH,YES,4,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000012,REGIONAL
SPSV_03097,LIMOUSINE,2016-11-29,2022-11-28,LAPSED,WEXFORD,NO,3,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000003,REGIONAL
SPSV_03098,TAXI,2018-04-16,2021-04-15,LAPSED,CORK,YES,2,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000012,URBAN
SPSV_03099,TAXI,2024-02-04,2027-12-31,ACTIVE,FINGAL,YES,5,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000003,URBAN
SPSV_03100,TAXI,2017-12-23,2023-12-22,LAPSED,DONEGAL,NO,4,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000010,REGIONAL
SPSV_03101,TAXI,2018-04-02,2021-04-01,LAPSED,TIPPERARY,NO,5,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000013,REGIONAL
SPSV_03102,HACKNEY,2024-05-02,2027-12-31,ACTIVE,MONAGHAN,NO,8,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000000004,REGIONAL
SPSV_03103,HACKNEY,2020-09-07,2026-09-06,ACTIVE,MEATH,NO,6,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000000006,REGIONAL
SPSV_03104,TAXI,2019-10-15,2026-10-13,ACTIVE,CLARE,NO,7,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000000013,REGIONAL
SPSV_03105,TAXI,2020-06-05,2023-06-05,LAPSED,CORK,NO,2,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000000,URBAN
SPSV_03106,TAXI,2021-02-28,2024-02-28,LAPSED,CAVAN,NO,2,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000010,REGIONAL
SPSV_03107,HACKNEY,2016-05-30,2019-05-30,LAPSED,WICKLOW,NO,6,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000016,REGIONAL
SPSV_03108,TAXI,2019-02-18,2026-02-16,EXPIRING,LOUTH,YES,10,1970-01-01 00:00:00.000002016,1970-01-01 00:00:00.000000000,REGIONAL
SPSV_03109,TAXI,2016-07-12,2019-07-12,LAPSED,FINGAL,YES,8,1970-01-01 00:00:00.000002016,1970-01-01 00:00:00.000000013,URBAN
SPSV_03110,TAXI,2022-08-10,2027-08-09,ACTIVE,SOUTH DUBLIN,NO,3,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000012,URBAN
SPSV_03111,TAXI,2022-08-20,2026-08-19,ACTIVE,MEATH,NO,14,1970-01-01 00:00:00.000002012,1970-01-01 00:00:00.000000007,REGIONAL
SPSV_03112,TAXI,2019-07-03,2023-07-02,LAPSED,KILDARE,NO,5,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000010,REGIONAL
SPSV_03113,HACKNEY,2016-10-03,2019-10-03,LAPSED,SOUTH DUBLIN,NO,1,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000009,URBAN
SPSV_03114,TAXI,2023-04-03,2027-04-02,ACTIVE,KILDARE,NO,2,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000005,REGIONAL
SPSV_03115,TAXI,2019-01-13,2025-01-11,LAPSED,WEXFORD,YES,1,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000014,REGIONAL
SPSV_03116,HACKNEY,2024-06-26,2025-06-26,LAPSED,WICKLOW,NO,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000007,REGIONAL
