Licence_ID,Licence_Type,Issue_Date,Expiry_Date,Status,County,Wheelchair_Accessible,Vehicle_Age,Vehicle_Plate_Year,Driver_Experience_Years,Fleet_Segment
SPSV_02743,Taxi,2016-09-27,2020-09-26,Lapsed,Tipperary,No,6,2018,6,Regional
SPSV_02744,Taxi,2020-01-11,2021-01-10,Lapsed,Kilkenny,Yes,7,2018,4,Regional
SPSV_02745,Taxi,2020-10-14,2024-10-13,Lapsed,Laois,No,5,2019,4,Regional
SPSV_02746,Hackney,2016-04-29,2019-04-29,Lapsed,Tipperary,No,4,2021,12,Regional
SPSV_02747,Taxi,2021-01-04,2023-01-04,Lapsed,Cork,Yes,5,2020,2,Urban
SPSV_02748,Taxi,2017-12-10,2019-12-10,Lapsed,Tipperary,No,1,2025,8,Regional
SPSV_02749,Hackney,2019-06-13,2022-06-12,Lapsed,Meath,No,1,2024,6,Regional
SPSV_02750,Taxi,2017-04-02,2022-04-01,Lapsed,South Dublin,No,15,2009,7,Urban
SPSV_02751,Taxi,2016-06-28,2022-06-27,Lapsed,Kerry,No,7,2019,0,Regional
SPSV_02752,Taxi,2018-09-09,2021-09-08,Lapsed,Kildare,No,3,2023,11,Regional
SPSV_02753,Taxi,2019-01-03,2023-01-02,Lapsed,Kilkenny,No,5,2021,6,Regional
SPSV_02754,Taxi,2023-10-25,2027-10-24,Active,Cork,Yes,1,2024,12,Urban
SPSV_02755,Hackney,2017-06-11,2021-06-10,Lapsed,Galway,No,5,2020,9,Urban
SPSV_02756,Taxi,2016-10-26,2022-10-25,Lapsed,Donegal,No,7,2019,8,Regional
SPSV_02757,Taxi,2021-11-18,2026-11-17,Active,Offaly,No,8,2017,8,Regional
SPSV_02758,Hackney,2019-07-07,2025-07-05,Lapsed,Wicklow,No,4,2020,19,Regional
SPSV_02759,Hackney,2020-12-14,2024-12-13,Lapsed,Cavan,No,1,2023,3,Regional
SPSV_02760,Taxi,2018-05-25,2023-05-24,Lapsed,Monaghan,No,7,2017,9,Regional
SPSV_02761,Taxi,2024-06-16,2027-12-31,Active,Clare,No,4,2021,9,Regional
SPSV_02762,Taxi,2018-06-07,2024-06-05,Lapsed,South Dublin,Yes,1,2023,0,Urban
SPSV_02763,Taxi,2023-01-27,2027-12-31,Active,Louth,No,1,2023,7,Regional
SPSV_02764,Taxi,2021-07-17,2026-07-16,Active,Offaly,Yes,7,2018,0,Regional
SPSV_02765,Taxi,2020-01-16,2026-01-14,Expiring,Meath,No,2,2023,7,Regional
SPSV_02766,Limousine,2016-12-18,2018-12-18,Lapsed,Kerry,No,5,2019,0,Regional
SPSV_02767,Taxi,2021-04-13,2027-12-31,Active,Wicklow,Yes,8,2018,9,Regional
SPSV_02768,Taxi,2021-06-17,2024-06-16,Lapsed,Kildare,Yes,4,2022,1,Regional
SPSV_02769,Taxi,2019-08-07,2022-08-06,Lapsed,Wexford,No,5,2020,7,Regional
SPSV_02770,Taxi,2023-10-25,2025-10-24,Lapsed,Kildare,No,2,2023,0,Regional
SPSV_02771,Taxi,2017-02-28,2024-02-27,Lapsed,Fingal,Yes,5,2020,10,Urban
SPSV_02772,Taxi,2019-07-05,2025-07-03,Lapsed,Donegal,No,3,2023,7,Regional
SPSV_02773,Hackney,2021-08-20,2027-12-31,Active,Laois,No,1,2023,7,Regional
SPSV_02774,Taxi,2025-03-29,2027-12-31,Active,Waterford,Yes,0,2025,8,Urban
SPSV_02775,Taxi,2021-03-22,2025-03-21,Lapsed,Westmeath,No,6,2019,10,Regional
SPSV_02776,Taxi,2023-12-16,2027-12-31,Active,Westmeath,Yes,7,2019,3,Regional
SPSV_02777,Taxi,2018-09-23,2025-09-21,Lapsed,Waterford,No,3,2022,7,Urban
SPSV_02778,Taxi,2017-09-25,2021-09-24,Lapsed,Dublin City,Yes,1,2023,5,Urban
SPSV_02779,Taxi,2019-03-01,2022-02-28,Lapsed,Galway,Yes,3,2022,14,Urban
SPSV_02780,Taxi,2021-10-09,2026-10-08,Active,Donegal,No,8,2016,5,Regional
SPSV_02781,Taxi,2018-01-23,2025-01-21,Lapsed,Wexford,No,3,2021,3,Regional
SPSV_02782,Hackney,2017-09-26,2023-09-25,Lapsed,Galway,No,4,2022,0,Urban
SPSV_02783,Limousine,2022-01-05,2027-12-31,Active,Kerry,Yes,3,2022,6,Regional
SPSV_02784,Hackney,2017-02-02,2024-02-01,Lapsed,Offaly,No,2,2024,4,Regional
SPSV_02785,Hackney,2023-05-18,2027-12-31,Active,Mayo,No,3,2022,9,Regional
SPSV_02786,Taxi,2017-10-20,2023-10-19,Lapsed,South Dublin,Yes,5,2020,9,Urban
SPSV_02787,Limousine,2024-10-09,2027-12-31,Active,Sligo,No,4,2021,10,Regional
SPSV_02788,Taxi,2019-11-25,2022-11-24,Lapsed,Wexford,Yes,11,2015,1,Regional
SPSV_02789,Limousine,2023-04-21,2027-12-31,Active,Meath,No,5,2021,0,Regional
SPSV_02790,Limousine,2016-05-14,2020-05-13,Lapsed,Laois,No,7,2018,7,Regional
SPSV_02791,Hackney,2022-03-31,2027-12-31,Active,Kilkenny,No,1,2025,12,Regional
SPSV_02792,Limousine,2024-08-05,2027-12-31,Active,Louth,Yes,2,2023,6,Regional
SPSV_02793,Taxi,2017-03-11,2019-03-11,Lapsed,Meath,No,1,2025,16,Regional
SPSV_02794,Taxi,2023-10-28,2024-10-27,Lapsed,Laois,No,3,2023,7,Regional
SPSV_02795,Taxi,2023-12-09,2027-12-31,Active,Galway,No,2,2022,4,Urban
SPSV_02796,Taxi,2019-01-13,2023-01-12,Lapsed,Meath,No,10,2016,10,Regional
SPSV_02797,Taxi,2025-04-22,2027-12-31,Active,Wexford,Yes,2,2023,14,Regional
SPSV_02798,Taxi,2022-02-27,2024-02-27,Lapsed,Louth,No,5,2021,7,Regional
SPSV_02799,Limousine,2025-06-15,2027-12-31,Active,Cork,No,0,2025,11,Urban
SPSV_02800,Taxi,2018-12-15,2020-12-14,Lapsed,Westmeath,No,12,2013,5,Regional
SPSV_02801,Hackney,2016-06-28,2019-06-28,Lapsed,Dún Laoghaire-Rathdown,No,2,2024,5,Urban
SPSV_02802,Hackney,2021-12-14,2025-12-13,Lapsed,Fingal,Yes,5,2019,13,Urban
SPSV_02803,Hackney,2020-01-24,2024-01-23,Lapsed,Waterford,Yes,3,2021,0,Urban
SPSV_02804,Limousine,2021-11-01,2025-10-31,Lapsed,Wicklow,No,2,2022,2,Regional
SPSV_02805,Taxi,2016-11-11,2019-11-11,Lapsed,Kerry,Yes,4,2020,10,Regional
SPSV_02806,Limousine,2016-01-05,2022-01-03,Lapsed,Wexford,No,2,2023,6,Regional
SPSV_02807,Hackney,2019-07-28,2023-07-27,Lapsed,Wicklow,No,8,2017,9,Regional
SPSV_02808,Taxi,2016-08-25,2019-08-25,Lapsed,Kildare,No,2,2022,10,Regional
SPSV_02809,Taxi,2021-10-08,2024-10-07,Lapsed,Wexford,No,1,2024,1,Regional
SPSV_02810,Hackney,2023-09-25,2026-09-24,Active,Clare,No,4,2022,1,Regional
SPSV_02811,Taxi,2023-09-07,2025-09-06,Lapsed,Cork,No,10,2016,13,Urban
SPSV_02812,Taxi,2021-06-11,2022-06-11,Lapsed,Wexford,Yes,1,2025,6,Regional
SPSV_02813,Taxi,2016-06-28,2021-06-27,Lapsed,South Dublin,Yes,2,2022,4,Urban
SPSV_02814,Taxi,2017-03-10,2022-03-09,Lapsed,Fingal,No,3,2021,9,Urban
SPSV_02815,Taxi,2024-05-14,2027-12-31,Active,Kilkenny,No,11,2014,12,Regional
SPSV_02816,Hackney,2023-07-19,2027-12-31,Active,Dublin City,Yes,4,2021,11,Urban
SPSV_02817,Taxi,2024-04-17,2025-04-17,Lapsed,Westmeath,Yes,0,2025,10,Regional
SPSV_02818,Taxi,2019-01-26,2026-01-24,Expiring,Dublin City,No,4,2020,13,Urban
SPSV_02819,Taxi,2018-09-03,2020-09-02,Lapsed,Meath,No,4,2021,10,Regional
SPSV_02820,Taxi,2020-10-18,2025-10-17,Lapsed,Kildare,No,1,2025,5,Regional
SPSV_02821,Hackney,2022-09-15,2024-09-14,Lapsed,Dublin City,Yes,2,2024,9,Urban
SPSV_02822,Taxi,2021-01-12,2027-01-11,Active,Clare,No,4,2022,11,Regional
SPSV_02823,Taxi,2020-08-13,2024-08-12,Lapsed,Kildare,No,4,2020,3,Regional
SPSV_02824,Taxi,2023-09-03,2025-09-02,Lapsed,Limerick,Yes,2,2023,5,Urban
SPSV_02825,Taxi,2016-10-15,2021-10-14,Lapsed,Fingal,No,1,2024,8,Urban
SPSV_02826,Hackney,2020-06-17,2021-06-17,Lapsed,Kerry,Yes,1,2023,11,Regional
SPSV_02827,Hackney,2024-03-18,2027-12-31,Active,Waterford,No,5,2019,7,Urban
SPSV_02828,Taxi,2023-08-20,2027-12-31,Active,Laois,No,4,2022,9,Regional
SPSV_02829,Taxi,2021-05-11,2024-05-10,Lapsed,Louth,No,0,2024,0,Regional
SPSV_02830,Taxi,2019-04-10,2023-04-09,Lapsed,Monaghan,No,5,2021,15,Regional
SPSV_02831,Taxi,2022-06-25,2023-06-25,Lapsed,Kerry,Yes,3,2023,11,Regional
SPSV_02832,Taxi,2018-02-08,2023-02-07,Lapsed,Waterford,No,2,2023,11,Urban
SPSV_02833,Taxi,2023-02-23,2026-02-22,Expiring,Wicklow,No,5,2021,11,Regional
SPSV_02834,Taxi,2017-04-14,2022-04-13,Lapsed,Kilkenny,No,1,2024,11,Regional
SPSV_02835,Taxi,2019-01-10,2026-01-08,Lapsed,Dún Laoghaire-Rathdown,Yes,0,2025,14,Urban
SPSV_02836,Hackney,2017-03-31,2020-03-30,Lapsed,Louth,No,3,2022,13,Regional
SPSV_02837,Limousine,2019-03-20,2026-03-18,Expiring,,No,5,2019,10,Regional
SPSV_02838,Taxi,2016-01-10,2021-01-08,Lapsed,Wexford,No,7,2018,12,Regional
SPSV_02839,Hackney,2020-12-25,2023-12-25,Lapsed,Wexford,No,5,2019,9,Regional
SPSV_02840,Taxi,2021-04-24,2025-04-23,Lapsed,Westmeath,No,2,2023,4,Regional
SPSV_02841,Taxi,2020-01-14,2025-01-12,Lapsed,Monaghan,No,0,2024,5,Regional
SPSV_02842,Hackney,2018-07-17,2022-07-16,Lapsed,Galway,No,15,2009,5,Urban
SPSV_02843,Hackney,2021-10-09,2023-10-09,Lapsed,Waterford,No,0,2024,7,Urban
SPSV_02844,Limousine,2025-02-06,2027-02-06,Active,Kildare,No,2,2024,6,Regional
SPSV_02845,Taxi,2024-05-01,2027-12-31,Active,Waterford,No,7,2017,2,Urban
SPSV_02846,Taxi,2018-12-18,2023-12-17,Lapsed,Meath,No,1,2024,9,Regional
SPSV_02847,Hackney,2021-11-02,2026-11-01,Active,Wicklow,No,1,2023,11,Regional
SPSV_02848,Taxi,2021-09-10,2023-09-10,Lapsed,Offaly,No,0,2024,5,Regional
SPSV_02849,Taxi,2022-05-09,2027-12-31,Active,South Dublin,No,5,2020,6,Urban
SPSV_02850,Taxi,2020-01-08,2027-01-06,Active,Mayo,Yes,10,2014,11,Regional
SPSV_02851,Taxi,2016-05-08,2017-05-08,Lapsed,Louth,No,1,2024,8,Regional
SPSV_02852,Taxi,2025-02-03,2027-02-03,Active,Galway,No,0,2024,12,Urban
SPSV_02853,Taxi,2020-08-13,2026-08-12,Active,Wexford,No,3,2022,11,Regional
SPSV_02854,Hackney,2016-01-29,2022-01-27,Lapsed,Offaly,No,2,2023,4,Regional
SPSV_02855,Taxi,2021-01-11,2026-01-10,Lapsed,Cork,No,3,2021,9,Urban
SPSV_02856,Taxi,2020-03-05,2027-03-04,Active,Westmeath,No,1,2023,11,Regional
SPSV_02857,Taxi,2016-10-04,2021-10-03,Lapsed,Cavan,No,1,2023,4,Regional
SPSV_02858,Taxi,2016-09-17,2019-09-17,Lapsed,Galway,No,11,2013,2,Urban
SPSV_02859,Taxi,2022-11-22,2027-11-21,Active,Sligo,No,0,2024,7,Regional
SPSV_02860,Taxi,2024-08-29,2027-12-31,Active,Sligo,No,2,2022,0,Regional
SPSV_02861,Hackney,2021-10-17,2027-12-31,Active,Monaghan,No,1,2025,0,Regional
SPSV_02862,Taxi,2017-01-27,2020-01-27,Lapsed,Cavan,No,6,2018,11,Regional
SPSV_02863,Limousine,2019-11-21,2024-11-19,Lapsed,Laois,No,3,2023,4,Regional
SPSV_02864,Taxi,2024-03-31,2027-12-31,Active,Donegal,Yes,1,2025,6,Regional
SPSV_02865,Taxi,2019-11-21,2022-11-20,Lapsed,Sligo,Yes,3,2023,9,Regional
SPSV_02866,Taxi,2021-04-12,2025-04-11,Lapsed,Clare,Yes,2,2022,7,Regional
SPSV_02867,Taxi,2016-10-17,2022-10-16,Lapsed,Fingal,No,8,2017,4,Urban
SPSV_02868,Hackney,2021-10-22,2025-10-21,Lapsed,Kilkenny,No,3,2022,17,Regional
SPSV_02869,Taxi,2016-01-16,2021-01-14,Lapsed,Dún Laoghaire-Rathdown,Yes,1,2024,7,Urban
SPSV_02870,Taxi,2018-05-24,2024-05-22,Lapsed,Fingal,No,0,2024,21,Urban
SPSV_02871,Hackney,2018-08-07,2021-08-06,Lapsed,Fingal,Yes,4,2021,3,Urban
SPSV_02872,Hackney,2022-02-08,2027-12-31,Active,Laois,No,1,2024,6,Regional
SPSV_02873,Hackney,2023-07-04,2027-12-31,Active,Limerick,No,5,2019,8,Urban
SPSV_02874,Taxi,2019-05-17,2023-05-16,Lapsed,South Dublin,No,0,2024,8,Urban
SPSV_02875,Hackney,2021-02-16,2025-02-15,Lapsed,Sligo,No,3,2023,12,Regional
SPSV_02876,Taxi,2021-10-03,2027-12-31,Active,Galway,No,1,2023,0,Urban
SPSV_02877,Taxi,2019-02-22,2022-02-21,Lapsed,Limerick,No,2,2023,15,Urban
SPSV_02878,Taxi,2022-07-16,2025-07-15,Lapsed,Louth,No,0,2024,0,Regional
SPSV_02879,Taxi,2017-02-19,2020-02-19,Lapsed,Galway,No,2,2022,4,Urban
SPSV_02880,Taxi,2021-01-18,2024-01-18,Lapsed,Wexford,Yes,6,2019,8,Regional
SPSV_02881,Taxi,2021-12-07,2025-12-06,Lapsed,Louth,No,7,2018,10,Regional
SPSV_02882,Hackney,2023-10-31,2027-12-31,Active,South Dublin,No,1,2023,7,Urban
SPSV_02883,Taxi,2021-09-01,2027-08-31,Active,Cork,No,9,2015,5,Urban
SPSV_02884,Taxi,2016-09-27,2019-09-27,Lapsed,Kilkenny,No,1,2023,8,Regional
SPSV_02885,Taxi,2022-05-14,2026-05-13,Expiring,Wicklow,No,0,2025,6,Regional
SPSV_02886,Hackney,2018-08-19,2023-08-18,Lapsed,Tipperary,Yes,9,2017,13,Regional
SPSV_02887,Taxi,2016-03-04,2017-03-04,Lapsed,Kerry,No,6,2018,11,Regional
SPSV_02888,Taxi,2022-12-09,2027-12-31,Active,Monaghan,No,1,2023,10,Regional
SPSV_02889,Hackney,2020-09-13,2026-09-12,Active,Dublin City,Yes,2,2022,13,Urban
SPSV_02890,Hackney,2022-10-27,2027-12-31,Active,Cork,No,6,2020,9,Urban
SPSV_02891,Taxi,2017-01-29,2021-01-28,Lapsed,Cork,No,2,2022,6,Urban
SPSV_02892,Hackney,2021-10-11,2025-10-10,Lapsed,Waterford,No,1,2025,0,Urban
SPSV_02893,Hackney,2018-12-22,2019-12-22,Lapsed,Laois,No,4,2020,17,Regional
SPSV_02894,Taxi,2025-06-09,2027-12-31,Active,Laois,No,0,2025,13,Regional
SPSV_02895,Taxi,2025-02-13,2027-12-31,Active,Laois,No,11,2015,1,Regional
SPSV_02896,Hackney,2025-05-22,2027-12-31,Active,Louth,No,2,2023,11,Regional
SPSV_02897,Taxi,2022-07-06,2027-12-31,Active,Kerry,Yes,2,2022,10,Regional
SPSV_02898,Taxi,2018-09-09,2025-09-07,Lapsed,Sligo,No,0,2025,3,Regional
SPSV_02899,Taxi,2017-08-16,2023-08-15,Lapsed,Kilkenny,No,4,2022,14,Regional
SPSV_02900,Taxi,2024-03-23,2025-03-23,Lapsed,Donegal,No,3,2021,8,Regional
SPSV_02901,Taxi,2017-08-08,2022-08-07,Lapsed,Laois,No,4,2021,2,Regional
SPSV_02902,Hackney,2020-03-24,2022-03-24,Lapsed,Westmeath,Yes,8,2018,1,Regional
SPSV_02903,Taxi,2023-06-05,2026-06-04,Expiring,Wicklow,No,4,2022,10,Regional
SPSV_02904,Taxi,2021-11-08,2026-11-07,Active,Sligo,Yes,1,2025,3,Regional
SPSV_02905,Taxi,2022-12-12,2027-12-11,Active,Cork,Yes,0,2025,4,Urban
SPSV_02906,Taxi,2023-01-13,2027-12-31,Active,Tipperary,Yes,10,2016,10,Regional
SPSV_02907,Limousine,2020-12-20,2021-12-20,Lapsed,Sligo,No,6,2018,4,Regional
SPSV_02908,Taxi,2024-07-06,2026-07-06,Expiring,South Dublin,No,5,2019,5,Urban
SPSV_02909,Taxi,2019-12-14,2021-12-13,Lapsed,Laois,No,3,2023,4,Regional
SPSV_02910,Taxi,2021-05-14,2023-05-14,Lapsed,Limerick,No,3,2023,11,Urban
SPSV_02911,Taxi,2022-02-27,2025-02-26,Lapsed,Monaghan,No,1,2023,14,Regional
SPSV_02912,Taxi,2024-07-23,2027-12-31,Active,Cork,Yes,3,2021,0,Urban
SPSV_02913,Hackney,2018-12-08,2024-12-06,Lapsed,Waterford,No,3,2023,3,Urban
SPSV_02914,Limousine,2016-10-19,2020-10-18,Lapsed,Waterford,No,4,2020,0,Urban
SPSV_02915,Taxi,2023-08-03,2027-12-31,Active,Kildare,Yes,4,2022,8,Regional
SPSV_02916,Taxi,2024-08-06,2027-08-06,Active,Wexford,No,1,2024,9,Regional
SPSV_02917,Hackney,2022-03-27,2027-12-31,Active,Kilkenny,No,2,2024,3,Regional
SPSV_02918,Hackney,2023-04-30,2026-04-29,Expiring,Kilkenny,No,3,2023,5,Regional
SPSV_02919,Taxi,2017-10-18,2023-10-17,Lapsed,Wexford,No,7,2018,10,Regional
SPSV_02920,Taxi,2019-08-31,2026-08-29,Active,Offaly,No,0,2025,15,Regional
SPSV_02921,Taxi,2019-01-07,2025-01-05,Lapsed,Louth,Yes,5,2021,4,Regional
SPSV_02922,Hackney,2021-04-26,2023-04-26,Lapsed,Sligo,Yes,4,2021,8,Regional
SPSV_02923,Hackney,2017-11-04,2022-11-03,Lapsed,Mayo,No,6,2018,10,Regional
SPSV_02924,Taxi,2022-11-20,2024-11-19,Lapsed,Limerick,Yes,3,2021,16,Urban
SPSV_02925,Taxi,2022-12-24,2023-12-24,Lapsed,Laois,No,1,2023,10,Regional
SPSV_02926,Hackney,2024-07-30,2026-07-30,Active,Dún Laoghaire-Rathdown,No,2,2022,17,Urban
SPSV_02927,Hackney,2024-10-10,2027-12-31,Active,Westmeath,No,3,2021,0,Regional
SPSV_02928,Limousine,2022-12-29,2027-12-31,Active,Kilkenny,No,0,2025,10,Regional
SPSV_02929,Hackney,2024-12-18,2027-12-18,Active,Waterford,Yes,3,2022,6,Urban
SPSV_02930,Taxi,2020-05-21,2024-05-20,Lapsed,Cork,No,4,2022,7,Urban
SPSV_02931,Taxi,2024-12-06,2027-12-31,Active,Galway,No,5,2019,1,Urban
SPSV_02932,Taxi,2017-10-29,2021-10-28,Lapsed,Fingal,Yes,2,2023,14,Urban
SPSV_02933,Taxi,2023-08-18,2027-08-17,Active,Cavan,No,10,2015,10,Regional
SPSV_02934,Taxi,2019-06-26,2023-06-25,Lapsed,Monaghan,No,4,2020,9,Regional
SPSV_02935,Hackney,2017-12-31,2023-12-30,Lapsed,Kilkenny,No,5,2020,0,Regional
SPSV_02936,Taxi,2018-10-19,2022-10-18,Lapsed,Donegal,Yes,3,2023,12,Regional
SPSV_02937,Hackney,2024-11-26,2027-12-31,Active,Galway,No,1,2025,4,Urban
SPSV_02938,Taxi,2020-03-26,2024-03-25,Lapsed,Galway,No,7,2017,4,Urban
SPSV_02939,Limousine,2019-07-25,2022-07-24,Lapsed,Fingal,No,6,2018,0,Urban
SPSV_02940,Taxi,2016-02-03,2019-02-02,Lapsed,Cavan,Yes,2,2022,6,Regional
SPSV_02941,Taxi,2021-07-28,2023-07-28,Lapsed,Cork,No,1,2025,5,Urban
SPSV_02942,Taxi,2019-09-20,2023-09-19,Lapsed,Kildare,No,5,2020,14,Regional
SPSV_02943,Taxi,2017-07-19,2019-07-19,Lapsed,Kildare,No,3,2023,2,Regional
SPSV_02944,Hackney,2021-10-06,2027-10-05,Active,Cavan,Yes,8,2016,4,Regional
SPSV_02945,Hackney,2017-01-21,2021-01-20,Lapsed,Clare,No,0,2025,5,Regional
SPSV_02946,Taxi,2021-12-19,2027-12-18,Active,Donegal,No,0,2025,3,Regional
SPSV_02947,Taxi,2022-05-27,2027-12-31,Active,Waterford,No,1,2023,1,Urban
SPSV_02948,Taxi,2016-07-05,2022-07-04,Lapsed,Kerry,Yes,7,2017,11,Regional
SPSV_02949,Taxi,2023-09-01,2027-12-31,Active,Meath,Yes,3,2022,7,Regional
SPSV_02950,Hackney,2023-10-04,2027-12-31,Active,Dún Laoghaire-Rathdown,Yes,2,2024,5,Urban
SPSV_02951,Hackney,2019-04-02,2021-04-01,Lapsed,Westmeath,No,4,2021,4,Regional
SPSV_02952,Hackney,2018-08-01,2025-07-30,Lapsed,Offaly,No,5,2020,8,Regional
SPSV_02953,Hackney,2022-04-18,2027-12-31,Active,Cork,No,3,2023,4,Urban
SPSV_02954,Taxi,2024-08-12,2027-12-31,Active,Galway,Yes,10,2016,7,Urban
SPSV_02955,Hackney,2017-09-22,2022-09-21,Lapsed,Fingal,No,7,2019,10,Urban
SPSV_02956,Hackney,2021-05-28,2026-05-27,Expiring,Waterford,No,8,2017,9,Urban
SPSV_02957,Hackney,2016-10-23,2017-10-23,Lapsed,Cork,No,1,2024,15,Urban
SPSV_02958,Hackney,2024-09-23,2027-12-31,Active,Laois,No,1,2025,12,Regional
SPSV_02959,Taxi,2018-01-25,2020-01-25,Lapsed,Sligo,No,6,2020,9,Regional
SPSV_02960,Hackney,2017-12-25,2020-12-24,Lapsed,Fingal,Yes,5,2020,9,Urban
SPSV_02961,Taxi,2025-06-21,2027-12-31,Active,Kildare,No,1,2025,17,Regional
SPSV_02962,Taxi,2024-03-23,2027-12-31,Active,South Dublin,Yes,3,2021,4,Urban
SPSV_02963,Taxi,2019-12-12,2020-12-11,Lapsed,Kildare,Yes,3,2023,10,Regional
SPSV_02964,Limousine,2018-09-23,2024-09-21,Lapsed,Wexford,No,3,2021,3,Regional
SPSV_02965,Hackney,2019-01-21,2025-01-19,Lapsed,Galway,No,13,2011,12,Urban
SPSV_02966,Hackney,2018-02-07,2023-02-06,Lapsed,Cavan,Yes,10,2015,11,Regional
SPSV_02967,Hackney,2025-06-05,2027-12-31,Active,Fingal,Yes,1,2024,6,Urban
SPSV_02968,Taxi,2024-06-24,2027-12-31,Active,Kerry,No,5,2020,14,Regional
SPSV_02969,Hackney,2024-06-04,2026-06-04,Expiring,Cork,No,1,2025,8,Urban
SPSV_02970,Taxi,2016-04-29,2021-04-28,Lapsed,Meath,No,5,2020,9,Regional
SPSV_02971,Taxi,2023-11-20,2025-11-19,Lapsed,Donegal,No,5,2021,0,Regional
SPSV_02972,Taxi,2016-06-13,2020-06-12,Lapsed,Sligo,No,1,2024,19,Regional
SPSV_02973,Hackney,2024-10-28,2027-12-31,Active,South Dublin,Yes,0,2024,2,Urban
SPSV_02974,Hackney,2022-01-15,2027-01-14,Active,Wicklow,No,4,2021,1,Regional
SPSV_02975,Taxi,2020-04-11,2021-04-11,Lapsed,Dublin City,Yes,7,2017,11,Urban
SPSV_02976,Taxi,2018-05-08,2021-05-07,Lapsed,Kildare,No,6,2020,8,Regional
SPSV_02977,Hackney,2021-03-21,2025-03-20,Lapsed,Mayo,No,3,2022,0,Regional
SPSV_02978,Taxi,2019-10-17,2023-10-16,Lapsed,Kildare,No,3,2022,3,Regional
SPSV_02979,Hackney,2022-09-02,2027-09-01,Active,Wexford,No,1,2023,5,Regional
SPSV_02980,Limousine,2016-01-18,2019-01-17,Lapsed,,No,3,2022,4,Urban
SPSV_02981,Taxi,2025-01-23,2027-12-31,Active,Limerick,Yes,0,2025,8,Urban
SPSV_02982,Taxi,2022-04-16,2025-04-15,Lapsed,Kilkenny,No,0,2024,12,Regional
SPSV_02983,Hackney,2019-09-25,2022-09-24,Lapsed,Tipperary,No,2,2024,18,Regional
SPSV_02984,Hackney,2020-04-12,2025-04-11,Lapsed,Louth,No,3,2023,0,Regional
SPSV_02985,Taxi,2018-06-03,2023-06-02,Lapsed,Limerick,No,7,2017,7,Urban
SPSV_02986,Limousine,2025-03-24,2027-03-24,Active,Offaly,No,5,2021,8,Regional
SPSV_02987,Taxi,2021-06-19,2023-06-19,Lapsed,Wexford,No,1,2024,8,Regional
SPSV_02988,Taxi,2018-01-09,2023-01-08,Lapsed,Meath,Yes,6,2020,8,Regional
SPSV_02989,Hackney,2018-09-09,2021-09-08,Lapsed,Dún Laoghaire-Rathdown,No,1,2024,8,Urban
SPSV_02990,Hackney,2022-10-02,2026-10-01,Active,Offaly,Yes,1,2023,13,Regional
SPSV_02991,Taxi,2024-05-08,2027-12-31,Active,Laois,No,1,2024,9,Regional
SPSV_02992,Hackney,2017-01-24,2020-01-24,Lapsed,Mayo,No,2,2024,0,Regional
SPSV_02993,Taxi,2019-10-14,2020-10-13,Lapsed,Limerick,No,12,2013,1,Urban
SPSV_02994,Taxi,2018-05-26,2024-05-24,Lapsed,Offaly,No,4,2022,12,Regional
SPSV_02995,Taxi,2017-09-18,2022-09-17,Lapsed,Cork,Yes,15,2010,10,Urban
SPSV_02996,Hackney,2024-01-25,2027-12-31,Active,Monaghan,No,1,2023,6,Regional
SPSV_02997,Taxi,2019-02-03,2023-02-02,Lapsed,Offaly,No,1,2023,10,Regional
SPSV_02998,Taxi,2021-08-29,2026-08-28,Active,Limerick,No,5,2020,11,Urban
SPSV_02999,Taxi,2018-04-20,2025-04-18,Lapsed,Kilkenny,No,3,2021,13,Regional
SPSV_03000,Hackney,2023-04-10,2027-12-31,Active,Sligo,Yes,1,2024,6,Regional
SPSV_03001,Taxi,2023-06-02,2026-06-01,Expiring,Mayo,No,3,2023,11,Regional
SPSV_03002,Hackney,2024-07-06,2027-12-31,Active,Westmeath,No,0,2025,7,Regional
SPSV_03003,Taxi,2022-06-16,2026-06-15,Expiring,Cavan,No,3,2023,0,Regional
SPSV_03004,Taxi,2020-01-25,2025-01-23,Lapsed,Westmeath,No,0,2025,9,Regional
SPSV_03005,Taxi,2023-07-23,2027-07-22,Active,Kilkenny,Yes,2,2024,14,Regional
SPSV_03006,Hackney,2018-06-18,2024-06-16,Lapsed,Monaghan,No,1,2023,11,Regional
SPSV_03007,Hackney,2019-01-12,2024-01-11,Lapsed,Tipperary,Yes,1,2024,13,Regional
SPSV_03008,Taxi,2022-01-15,2025-01-14,Lapsed,Kilkenny,No,9,2015,8,Regional
SPSV_03009,Taxi,2024-05-25,2026-05-25,Expiring,South Dublin,No,2,2022,3,Urban
SPSV_03010,Taxi,2023-08-27,2027-08-26,Active,Dublin City,Yes,0,2025,8,Urban
SPSV_03011,Taxi,2025-06-17,2026-06-17,Expiring,South Dublin,No,8,2016,6,Urban
SPSV_03012,Taxi,2016-10-30,2019-10-30,Lapsed,South Dublin,Yes,1,2025,9,Urban
SPSV_03013,Taxi,2018-04-01,2022-03-31,Lapsed,Wexford,No,2,2022,8,Regional
SPSV_03014,Taxi,2016-11-27,2020-11-26,Lapsed,Waterford,No,1,2023,13,Urban
SPSV_03015,Taxi,2017-01-06,2024-01-05,Lapsed,Fingal,No,3,2022,1,Urban
SPSV_03016,Taxi,2024-04-20,2027-04-20,Active,Offaly,No,9,2016,0,Regional
