Enforcement_ID,Licence_ID,Action_Type,Action_Date,Outcome
ENF_001957,SPSV_02229,Warning,2022-02-19,Complied
ENF_001958,SPSV_00714,Warning,2023-09-12,Complied
ENF_001959,SPSV_00608,Warning,2024-05-28,Appealed
ENF_001960,SPSV_02835,Fine,2023-01-24,Pending
ENF_001961,SPSV_02933,Warning,2023-06-22,Complied
ENF_001962,SPSV_03604,Fine,2023-12-07,Complied
ENF_001963,SPSV_03962,Fine,2024-06-18,Complied
ENF_001964,SPSV_02877,Fine,2023-04-11,Pending
ENF_001965,SPSV_03353,Warning,2024-05-27,Appealed
ENF_001966,SPSV_02723,Fine,2025-07-13,Pending
ENF_001967,SPSV_01575,Fine,2022-03-12,Appealed
ENF_001968,SPSV_02177,Fine,2022-04-06,Complied
ENF_001969,SPSV_02421,Warning,2023-01-09,Complied
ENF_001970,SPSV_04395,Fine,2025-03-11,Complied
ENF_001971,SPSV_03306,Fine,2022-08-27,Complied
ENF_001972,SPSV_02196,Warning,2023-05-13,Complied
ENF_001973,SPSV_02643,Warning,2023-03-17,Complied
ENF_001974,SPSV_02043,Warning,2025-11-05,Complied
ENF_001975,SPSV_02184,Fine,2023-11-04,Complied
ENF_001976,SPSV_02908,Education/Advisory,2024-08-24,Complied
ENF_001977,SPSV_04199,Warning,2022-03-06,Appealed
ENF_001978,SPSV_04550,Warning,2025-12-26,Appealed
ENF_001979,SPSV_02180,Warning,2023-10-05,Complied
ENF_001980,SPSV_00216,Suspension,2022-12-18,Complied
ENF_001981,SPSV_00627,Warning,2023-12-01,Complied
ENF_001982,SPSV_04032,Fine,2025-01-05,Complied
ENF_001983,SPSV_03265,Warning,2023-02-22,Complied
ENF_001984,SPSV_00904,Fine,2024-06-11,Not Upheld
ENF_001985,SPSV_00078,Fine,2022-10-14,Complied
ENF_001986,SPSV_01342,Warning,2022-12-10,Complied
ENF_001987,SPSV_02883,Warning,2022-02-10,Complied
ENF_001988,SPSV_04332,Warning,2022-10-04,Pending
ENF_001989,SPSV_02965,Suspension,2022-04-29,Complied
ENF_001990,SPSV_04080,Warning,2022-03-08,Not Upheld
ENF_001991,SPSV_01914,Fine,2024-04-18,Pending
ENF_001992,SPSV_00366,Suspension,2022-08-10,Complied
ENF_001993,SPSV_02955,Fine,2023-05-16,Not Upheld
ENF_001994,SPSV_02323,Warning,2023-12-14,Complied
ENF_001995,SPSV_04075,Warning,2025-10-18,Appealed
ENF_001996,SPSV_00985,Warning,2024-06-07,Complied
ENF_001997,SPSV_03308,Warning,2023-02-10,Pending
ENF_001998,SPSV_04551,Suspension,2024-07-31,Complied
ENF_001999,SPSV_02496,Fine,2024-05-16,Pending
ENF_002000,SPSV_02765,Fine,2022-01-05,Complied
ENF_002001,SPSV_00081,Warning,2022-10-19,Complied
ENF_002002,SPSV_00345,Warning,2023-07-27,Appealed
ENF_002003,SPSV_04688,Warning,2023-07-23,Complied
ENF_002004,SPSV_04566,Warning,2024-12-18,Complied
ENF_002005,SPSV_04835,Revocation,2025-01-21,Complied
ENF_002006,SPSV_04716,Warning,2022-05-17,Pending
ENF_002007,SPSV_03676,Education/Advisory,2024-06-27,Pending
ENF_002008,SPSV_00850,Warning,2024-10-16,Appealed
ENF_002009,SPSV_00516,Revocation,2024-06-17,Pending
ENF_002010,SPSV_00899,Warning,2023-09-13,Pending
ENF_002011,SPSV_01199,Warning,2022-12-23,Complied
ENF_002012,SPSV_04686,Fine,2024-04-25,Not Upheld
ENF_002013,SPSV_02865,Fine,2025-12-24,Complied
ENF_002014,SPSV_04624,Suspension,2022-03-15,Not Upheld
ENF_002015,SPSV_00702,Fine,2022-03-21,Not Upheld
ENF_002016,SPSV_01426,Fine,2023-04-06,Pending
ENF_002017,SPSV_01026,Fine,2024-10-01,Complied
ENF_002018,SPSV_04316,Warning,2024-05-13,Complied
ENF_002019,SPSV_00817,Fine,2025-04-05,Complied
ENF_002020,SPSV_01761,Fine,2025-01-21,Complied
ENF_002021,SPSV_02620,Warning,2023-05-11,Complied
ENF_002022,SPSV_01694,Suspension,2024-05-08,Appealed
ENF_002023,SPSV_00759,Fine,2023-04-22,Complied
ENF_002024,SPSV_03087,Warning,2024-05-05,Complied
ENF_002025,SPSV_02731,Revocation,2024-12-22,Complied
ENF_002026,SPSV_02188,Warning,2023-08-07,Complied
ENF_002027,SPSV_00730,Warning,2022-09-08,Appealed
ENF_002028,SPSV_04769,Warning,2024-11-08,Complied
ENF_002029,SPSV_04343,Warning,2022-03-31,Complied
ENF_002030,SPSV_03238,Fine,2022-07-02,Pending
ENF_002031,SPSV_00585,Suspension,2025-04-18,Appealed
ENF_002032,SPSV_03277,Fine,2023-12-24,Complied
ENF_002033,SPSV_00910,Warning,2024-03-23,Complied
ENF_002034,SPSV_02997,Warning,2022-03-14,Complied
ENF_002035,SPSV_01834,Warning,2022-10-07,Complied
ENF_002036,SPSV_03268,Suspension,2023-07-10,Complied
ENF_002037,SPSV_00814,Fine,2022-04-11,Complied
ENF_002038,SPSV_01520,Warning,2024-09-22,Complied
ENF_002039,SPSV_00377,Warning,2025-06-02,Complied
ENF_002040,SPSV_01388,Suspension,2023-10-19,Pending
ENF_002041,SPSV_02108,Warning,2023-03-13,Complied
ENF_002042,SPSV_03123,Warning,2024-11-15,Pending
ENF_002043,SPSV_02441,Warning,2024-01-30,Complied
ENF_002044,SPSV_03951,Suspension,2024-03-28,Complied
ENF_002045,SPSV_01239,Suspension,2024-09-17,Complied
ENF_002046,SPSV_01239,Suspension,2022-07-05,Not Upheld
ENF_002047,SPSV_00625,Fine,2024-06-14,Complied
ENF_002048,SPSV_00308,Suspension,2022-11-25,Complied
ENF_002049,SPSV_04460,Warning,2024-07-25,Complied
ENF_002050,SPSV_00816,Fine,2024-01-08,Not Upheld
ENF_002051,SPSV_04250,Fine,2025-04-01,Complied
ENF_002052,SPSV_00972,Fine,2022-02-11,Complied
ENF_002053,SPSV_04089,Warning,2024-05-23,Complied
ENF_002054,SPSV_04252,Fine,2025-02-27,Complied
ENF_002055,SPSV_00125,Fine,2025-03-17,Complied
ENF_002056,SPSV_02015,Warning,2023-03-17,Complied
ENF_002057,SPSV_02537,Warning,2024-12-02,Complied
ENF_002058,SPSV_01745,Fine,2022-10-03,Complied
ENF_002059,SPSV_00161,Warning,2023-11-20,Complied
ENF_002060,SPSV_04684,Warning,2022-11-03,Complied
ENF_002061,SPSV_03268,Warning,2024-03-21,Complied
ENF_002062,SPSV_04660,Warning,2024-12-10,Complied
ENF_002063,SPSV_01325,Warning,2025-01-21,Complied
ENF_002064,SPSV_01993,Warning,2022-07-22,Appealed
ENF_002065,SPSV_02372,Warning,2025-03-11,Pending
ENF_002066,SPSV_04915,Warning,2022-05-31,Pending
ENF_002067,SPSV_00770,Fine,2023-05-26,Complied
ENF_002068,SPSV_02653,Warning,2024-01-23,Complied
ENF_002069,SPSV_01658,Fine,2023-02-26,Appealed
ENF_002070,SPSV_01633,Warning,2025-07-03,Pending
ENF_002071,SPSV_01289,Fine,2022-04-30,Complied
ENF_002072,SPSV_04890,Warning,2022-10-21,Complied
ENF_002073,SPSV_00373,Fine,2024-06-23,Appealed
ENF_002074,SPSV_03844,Warning,2025-04-26,Complied
ENF_002075,SPSV_00204,Warning,2025-08-02,Complied
ENF_002076,SPSV_00932,Warning,2025-09-05,Appealed
ENF_002077,SPSV_01100,Suspension,2022-12-09,Pending
ENF_002078,SPSV_02496,Suspension,2023-03-08,Complied
ENF_002079,SPSV_04921,Suspension,2022-03-13,Complied
ENF_002080,SPSV_03997,Warning,2022-05-05,Complied
ENF_002081,SPSV_01001,Education/Advisory,2022-08-30,Complied
ENF_002082,SPSV_02105,Warning,2024-10-29,Complied
ENF_002083,SPSV_03750,Fine,2022-09-23,Complied
ENF_002084,SPSV_01247,Warning,2023-01-15,Complied
ENF_002085,SPSV_04245,Warning,2022-01-24,Complied
ENF_002086,SPSV_04906,Warning,2024-09-08,Pending
ENF_002087,SPSV_03970,Education/Advisory,2022-11-03,Complied
ENF_002088,SPSV_02049,Warning,2025-10-22,Pending
ENF_002089,SPSV_02943,Warning,2022-06-19,Pending
ENF_002090,SPSV_02408,Warning,2023-08-20,Complied
ENF_002091,SPSV_00523,Suspension,2023-11-01,Complied
ENF_002092,SPSV_01229,Warning,2024-02-01,Appealed
ENF_002093,SPSV_01181,Revocation,2024-07-30,Pending
ENF_002094,SPSV_04221,Warning,2023-07-27,Complied
ENF_002095,SPSV_01689,Warning,2024-03-22,Complied
ENF_002096,SPSV_01448,Warning,2023-05-21,Complied
ENF_002097,SPSV_01663,Fine,2022-06-16,Complied
ENF_002098,SPSV_02252,Warning,2022-03-09,Complied
ENF_002099,SPSV_04157,Warning,2025-08-07,Complied
ENF_002100,SPSV_02799,Fine,2024-03-16,Complied
ENF_002101,SPSV_03177,Warning,2023-02-19,Complied
ENF_002102,SPSV_00922,Warning,2024-08-13,Complied
ENF_002103,SPSV_02104,Fine,2023-04-11,Complied
ENF_002104,SPSV_04241,Warning,2023-10-14,Pending
ENF_002105,SPSV_01743,Warning,2025-02-05,Complied
ENF_002106,SPSV_03445,Warning,2024-06-18,Complied
ENF_002107,SPSV_01829,Fine,2025-10-01,Appealed
ENF_002108,SPSV_00178,Suspension,2025-06-23,Complied
ENF_002109,SPSV_00417,Warning,2023-01-14,Complied
ENF_002110,SPSV_04207,Warning,2024-07-20,Pending
ENF_002111,SPSV_01694,Fine,2024-04-16,Pending
ENF_002112,SPSV_04925,Fine,2022-10-30,Appealed
ENF_002113,SPSV_00135,Fine,2023-10-02,Pending
ENF_002114,SPSV_03856,Warning,2024-10-31,Appealed
ENF_002115,SPSV_04863,Fine,2022-08-29,Complied
ENF_002116,SPSV_02743,Warning,2024-06-19,Appealed
ENF_002117,SPSV_01163,Warning,2023-03-13,Appealed
ENF_002118,SPSV_04124,Warning,2023-09-14,Complied
ENF_002119,SPSV_00337,Revocation,2023-06-27,Pending
ENF_002120,SPSV_01825,Suspension,2023-04-13,Pending
ENF_002121,SPSV_00323,Suspension,2024-06-29,Complied
ENF_002122,SPSV_02716,Suspension,2023-02-05,Complied
ENF_002123,SPSV_01176,Warning,2024-09-30,Complied
ENF_002124,SPSV_02104,Warning,2022-09-16,Complied
ENF_002125,SPSV_00719,Warning,2025-10-06,Complied
ENF_002126,SPSV_01675,Warning,2025-11-17,Pending
ENF_002127,SPSV_03306,Fine,2024-03-11,Complied
ENF_002128,SPSV_04216,Warning,2025-11-08,Pending
ENF_002129,SPSV_03129,Fine,2024-04-22,Pending
ENF_002130,SPSV_02797,Warning,2024-08-28,Complied
ENF_002131,SPSV_02657,Fine,2023-02-21,Appealed
ENF_002132,SPSV_01625,Suspension,2024-07-01,Appealed
ENF_002133,SPSV_01627,Warning,2023-05-16,Pending
ENF_002134,SPSV_04661,Suspension,2025-11-27,Complied
ENF_002135,SPSV_00339,Education/Advisory,2023-11-24,Complied
ENF_002136,SPSV_03376,Fine,2022-02-22,Appealed
ENF_002137,SPSV_02186,Warning,2023-12-08,Complied
ENF_002138,SPSV_01396,Education/Advisory,2025-08-13,Complied
ENF_002139,SPSV_01836,Warning,2025-04-09,Pending
ENF_002140,SPSV_00833,Fine,2025-02-04,Complied
ENF_002141,SPSV_03980,Fine,2023-07-04,Complied
ENF_002142,SPSV_00095,Fine,2025-03-13,Complied
ENF_002143,SPSV_03211,Suspension,2024-12-19,Pending
ENF_002144,SPSV_03109,Fine,2025-06-28,Complied
ENF_002145,SPSV_01677,Suspension,2023-09-29,Complied
ENF_002146,SPSV_02202,Fine,2025-04-20,Complied
ENF_002147,SPSV_00602,Warning,2024-03-02,Complied
ENF_002148,SPSV_02062,Suspension,2022-04-28,Appealed
ENF_002149,SPSV_04615,Fine,2024-05-27,Pending
ENF_002150,SPSV_03836,Warning,2023-04-26,Complied
ENF_002151,SPSV_02014,Warning,2022-08-22,Appealed
ENF_002152,SPSV_02912,Fine,2023-02-25,Complied
ENF_002153,SPSV_03938,Warning,2024-07-13,Pending
ENF_002154,SPSV_01517,Warning,2024-02-04,Complied
ENF_002155,SPSV_00335,Suspension,2025-10-15,Complied
ENF_002156,SPSV_04748,Fine,2024-06-30,Complied
ENF_002157,SPSV_04336,Warning,2024-06-13,Pending
ENF_002158,SPSV_02872,Fine,2025-10-23,Pending
ENF_002159,SPSV_00991,Warning,2024-07-22,Complied
ENF_002160,SPSV_04273,Warning,2022-02-01,Complied
ENF_002161,SPSV_03651,Education/Advisory,2023-07-23,Pending
ENF_002162,SPSV_04883,Suspension,2023-11-09,Appealed
ENF_002163,SPSV_02980,Warning,2022-09-05,Pending
ENF_002164,SPSV_03889,Fine,2025-03-10,Complied
ENF_002165,SPSV_00704,Warning,2022-11-17,Complied
ENF_002166,SPSV_00902,Warning,2025-05-14,Appealed
ENF_002167,SPSV_01933,Fine,2024-12-20,Complied
ENF_002168,SPSV_00668,Fine,2022-01-10,Not Upheld
ENF_002169,SPSV_02499,Warning,2024-10-08,Complied
ENF_002170,SPSV_02912,Fine,2022-10-26,Not Upheld
ENF_002171,SPSV_01242,Warning,2023-10-01,Complied
ENF_002172,SPSV_01641,Fine,2025-03-17,Complied
ENF_002173,SPSV_02593,Fine,2025-06-10,Appealed
ENF_002174,SPSV_01939,Revocation,2022-07-04,Complied
ENF_002175,SPSV_02186,Suspension,2024-01-07,Complied
ENF_002176,SPSV_04159,Warning,2023-11-28,Appealed
ENF_002177,SPSV_03686,Fine,2024-04-15,Appealed
ENF_002178,SPSV_04523,Warning,2023-12-01,Complied
ENF_002179,SPSV_04110,Fine,2024-09-24,Complied
ENF_002180,SPSV_00198,Education/Advisory,2025-08-18,Appealed
ENF_002181,SPSV_01196,Warning,2025-10-29,Complied
ENF_002182,SPSV_03598,Fine,2022-12-11,Pending
ENF_002183,SPSV_04058,Suspension,2023-09-17,Complied
ENF_002184,SPSV_04303,Fine,2022-03-08,Complied
ENF_002185,SPSV_00986,Fine,2022-06-07,Not Upheld
ENF_002186,SPSV_01066,Warning,2025-11-30,Complied
ENF_002187,SPSV_01139,Suspension,2022-02-24,Complied
ENF_002188,SPSV_01533,Fine,2023-10-07,Complied
ENF_002189,SPSV_01465,Warning,2023-07-02,Complied
ENF_002190,SPSV_03190,Fine,2025-07-24,Complied
ENF_002191,SPSV_04646,Warning,2022-05-24,Complied
ENF_002192,SPSV_02823,Warning,2024-03-01,Pending
ENF_002193,SPSV_00795,Revocation,2023-08-03,Complied
ENF_002194,SPSV_03449,Fine,2023-08-31,Complied
ENF_002195,SPSV_02181,Warning,2024-10-05,Complied
ENF_002196,SPSV_04359,Warning,2024-08-13,Complied
ENF_002197,SPSV_04769,Fine,2022-05-21,Not Upheld
ENF_002198,SPSV_00113,Warning,2024-02-21,Complied
ENF_002199,SPSV_04959,Fine,2023-01-31,Not Upheld
ENF_002200,SPSV_04697,Warning,2025-04-30,Complied
ENF_002201,SPSV_00688,Suspension,2024-08-07,Appealed
ENF_002202,SPSV_03849,Fine,2023-06-21,Complied
ENF_002203,SPSV_01119,Warning,2024-08-06,Appealed
ENF_002204,SPSV_00683,Education/Advisory,2022-02-13,Complied
ENF_002205,SPSV_01369,Fine,2025-07-22,Appealed
ENF_002206,SPSV_02966,Warning,2023-05-08,Complied
ENF_002207,SPSV_02606,Suspension,2023-10-30,Complied
ENF_002208,SPSV_01322,Education/Advisory,2022-02-13,Pending
ENF_002209,SPSV_00692,Warning,2025-04-04,Appealed
ENF_002210,SPSV_00195,Warning,2025-01-20,Pending
ENF_002211,SPSV_00143,Fine,2022-03-22,Not Upheld
ENF_002212,SPSV_04124,Warning,2023-12-24,Complied
ENF_002213,SPSV_01679,Warning,2022-12-22,Complied
ENF_002214,SPSV_03060,Warning,2022-10-19,Complied
ENF_002215,SPSV_03964,Warning,2023-12-26,Complied
ENF_002216,SPSV_02171,Revocation,2022-06-28,Complied
ENF_002217,SPSV_01087,Warning,2024-10-15,Complied
ENF_002218,SPSV_04182,Warning,2023-06-24,Appealed
ENF_002219,SPSV_01692,Fine,2023-05-23,Complied
ENF_002220,SPSV_04075,Fine,2024-03-02,Complied
ENF_002221,SPSV_00357,Fine,2022-12-28,Appealed
ENF_002222,SPSV_01146,Fine,2023-11-12,Not Upheld
ENF_002223,SPSV_02739,Warning,2022-09-07,Complied
ENF_002224,SPSV_04987,Suspension,2025-05-15,Pending
ENF_002225,SPSV_02429,Fine,2023-06-13,Not Upheld
ENF_002226,SPSV_00515,Warning,2025-11-27,Not Upheld
ENF_002227,SPSV_02020,Warning,2023-03-09,Complied
ENF_002228,SPSV_02449,Warning,2023-06-16,Appealed
ENF_002229,SPSV_04896,Revocation,2025-08-03,Not Upheld
ENF_002230,SPSV_03171,Warning,2022-03-19,Appealed
ENF_002231,SPSV_03143,Warning,2023-08-23,Complied
ENF_002232,SPSV_01040,Warning,2023-03-31,Complied
ENF_002233,SPSV_03713,Fine,2024-03-07,Pending
ENF_002234,SPSV_03862,Suspension,2022-07-24,Complied
ENF_002235,SPSV_02676,Suspension,2025-12-27,Complied
ENF_002236,SPSV_04371,Fine,2022-09-15,Complied
ENF_002237,SPSV_04441,Fine,2025-05-23,Complied
ENF_002238,SPSV_00945,Revocation,2023-06-04,Complied
ENF_002239,SPSV_00736,Warning,2022-11-10,Pending
ENF_002240,SPSV_04947,Warning,2022-03-31,Complied
ENF_002241,SPSV_03198,Warning,2022-04-20,Pending
ENF_002242,SPSV_02742,Fine,2024-12-30,Pending
ENF_002243,SPSV_03400,Warning,2023-06-16,Complied
ENF_002244,SPSV_02396,Warning,2023-08-22,Complied
ENF_002245,SPSV_03934,Fine,2022-04-15,Complied
ENF_002246,SPSV_00943,Warning,2023-08-12,Not Upheld
ENF_002247,SPSV_03831,Fine,2025-10-19,Complied
ENF_002248,SPSV_03119,Suspension,2023-05-10,Complied
ENF_002249,SPSV_00532,Warning,2025-02-07,Pending
ENF_002250,SPSV_01568,Education/Advisory,2023-11-06,Pending
ENF_002251,SPSV_00170,Warning,2025-03-14,Complied
ENF_002252,SPSV_02716,Suspension,2023-08-01,Complied
ENF_002253,SPSV_01303,Revocation,2024-04-14,Appealed
ENF_002254,SPSV_00604,Fine,2025-09-01,Complied
ENF_002255,SPSV_02010,Suspension,2023-08-17,Appealed
ENF_002256,SPSV_00191,Warning,2025-10-13,Complied
ENF_002257,SPSV_04800,Fine,2023-04-28,Complied
ENF_002258,SPSV_00114,Warning,2024-12-09,Appealed
ENF_002259,SPSV_01519,Warning,2024-10-28,Complied
ENF_002260,SPSV_01728,Revocation,2025-01-06,Complied
ENF_002261,SPSV_03963,Warning,2025-06-05,Pending
ENF_002262,SPSV_01520,Fine,2022-07-10,Appealed
ENF_002263,SPSV_04874,Suspension,2025-11-19,Not Upheld
ENF_002264,SPSV_00662,Suspension,2023-08-25,Not Upheld
ENF_002265,SPSV_01179,Warning,2025-03-30,Appealed
ENF_002266,SPSV_03083,Warning,2024-05-30,Complied
ENF_002267,SPSV_02494,Fine,2025-09-05,Pending
ENF_002268,SPSV_03824,Warning,2022-09-21,Pending
ENF_002269,SPSV_00367,Warning,2024-05-04,Pending
ENF_002270,SPSV_02768,Warning,2023-02-16,Complied
ENF_002271,SPSV_01792,Warning,2024-06-01,Complied
ENF_002272,SPSV_04846,Fine,2024-08-28,Complied
ENF_002273,SPSV_01720,Suspension,2023-02-16,Pending
ENF_002274,SPSV_01263,Warning,2024-11-10,Complied
ENF_002275,SPSV_01677,Fine,2023-06-20,Pending
ENF_002276,SPSV_04126,Revocation,2022-08-11,Complied
ENF_002277,SPSV_03845,Warning,2023-09-16,Complied
ENF_002278,SPSV_00168,Fine,2025-05-23,Complied
ENF_002279,SPSV_00584,Warning,2022-02-28,Pending
ENF_002280,SPSV_01038,Warning,2022-08-26,Not Upheld
ENF_002281,SPSV_02072,Warning,2024-01-02,Complied
ENF_002282,SPSV_04269,Warning,2022-11-02,Pending
ENF_002283,SPSV_03174,Warning,2025-11-17,Pending
ENF_002284,SPSV_02362,Warning,2024-10-29,Appealed
ENF_002285,SPSV_02452,Warning,2022-05-19,Complied
ENF_002286,SPSV_03143,Warning,2025-01-27,Complied
ENF_002287,SPSV_01476,Suspension,2022-01-08,Appealed
ENF_002288,SPSV_01936,Warning,2023-12-27,Complied
ENF_002289,SPSV_02419,Warning,2024-05-20,Not Upheld
ENF_002290,SPSV_00775,Warning,2025-07-09,Complied
ENF_002291,SPSV_02327,Fine,2022-03-12,Complied
ENF_002292,SPSV_02693,Warning,2024-09-03,Complied
ENF_002293,SPSV_04204,Warning,2025-10-16,Not Upheld
ENF_002294,SPSV_00727,Fine,2025-09-03,Complied
ENF_002295,SPSV_04567,Warning,2024-02-17,Appealed
ENF_002296,SPSV_01100,Education/Advisory,2025-08-09,Appealed
ENF_002297,SPSV_03960,Warning,2023-02-21,Complied
ENF_002298,SPSV_01049,Suspension,2024-08-10,Not Upheld
ENF_002299,SPSV_00374,Suspension,2023-01-02,Complied
ENF_002300,SPSV_00288,Suspension,2023-03-06,Pending
ENF_002301,SPSV_04312,Fine,2024-10-05,Complied
ENF_002302,SPSV_04533,Warning,2023-11-25,Appealed
ENF_002303,SPSV_01558,Suspension,2025-04-22,Complied
ENF_002304,SPSV_00269,Warning,2024-03-02,Pending
ENF_002305,SPSV_02074,Suspension,2024-11-03,Complied
ENF_002306,SPSV_04301,Warning,2023-06-07,Not Upheld
ENF_002307,SPSV_03770,Warning,2025-11-25,Complied
ENF_002308,SPSV_00009,Fine,2023-02-04,Appealed
ENF_002309,SPSV_04027,Warning,2023-03-03,Complied
ENF_002310,SPSV_03782,Fine,2025-03-04,Complied
ENF_002311,SPSV_01042,Suspension,2025-03-06,Appealed
ENF_002312,SPSV_01100,Suspension,2025-01-26,Appealed
ENF_002313,SPSV_04046,Fine,2025-04-12,Complied
ENF_002314,SPSV_02279,Fine,2025-09-27,Complied
ENF_002315,SPSV_03054,Warning,2022-06-01,Complied
ENF_002316,SPSV_00274,Warning,2022-07-25,Complied
ENF_002317,SPSV_04007,Education/Advisory,2022-01-19,Complied
ENF_002318,SPSV_00419,Revocation,2024-02-22,Appealed
ENF_002319,SPSV_02752,Fine,2022-05-19,Complied
ENF_002320,SPSV_00229,Suspension,2023-11-02,Complied
ENF_002321,SPSV_00285,Warning,2023-11-22,Complied
ENF_002322,SPSV_02149,Warning,2025-05-16,Pending
ENF_002323,SPSV_02704,Warning,2024-05-24,Appealed
ENF_002324,SPSV_00490,Fine,2023-09-14,Pending
ENF_002325,SPSV_04083,Suspension,2025-05-31,Complied
ENF_002326,SPSV_02853,Education/Advisory,2022-01-22,Not Upheld
ENF_002327,SPSV_00165,Fine,2022-03-08,Appealed
ENF_002328,SPSV_04327,Fine,2024-12-01,Complied
ENF_002329,SPSV_03367,Warning,2023-08-22,Complied
ENF_002330,SPSV_02583,Fine,2023-03-28,Appealed
ENF_002331,SPSV_02289,Fine,2023-12-02,Complied
ENF_002332,SPSV_03966,Fine,2023-11-27,Appealed
ENF_002333,SPSV_01457,Suspension,2022-03-23,Complied
ENF_002334,SPSV_01486,Warning,2022-09-19,Pending
ENF_002335,SPSV_01824,Suspension,2022-10-11,Complied
ENF_002336,SPSV_02674,Warning,2022-09-19,Pending
ENF_002337,SPSV_01320,Fine,2025-04-24,Complied
ENF_002338,SPSV_01212,Warning,2022-05-28,Complied
ENF_002339,SPSV_02204,Warning,2025-08-11,Complied
ENF_002340,SPSV_04124,Warning,2024-05-23,Appealed
ENF_002341,SPSV_03051,Warning,2025-06-29,Complied
ENF_002342,SPSV_02010,Warning,2025-06-19,Complied
ENF_002343,SPSV_01539,Suspension,2025-03-10,Appealed
ENF_002344,SPSV_03158,Revocation,2022-12-05,Appealed
ENF_002345,SPSV_04137,Warning,2025-11-20,Complied
ENF_002346,SPSV_03331,Warning,2023-08-22,Complied
ENF_002347,SPSV_04328,Warning,2022-05-30,Complied
ENF_002348,SPSV_01235,Warning,2025-12-22,Complied
ENF_002349,SPSV_01747,Suspension,2022-09-12,Complied
ENF_002350,SPSV_01554,Fine,2025-03-04,Complied
ENF_002351,SPSV_02215,Fine,2022-09-16,Not Upheld
ENF_002352,SPSV_02620,Warning,2022-09-04,Complied
ENF_002353,SPSV_01594,Warning,2023-11-17,Complied
ENF_002354,SPSV_01122,Education/Advisory,2022-08-05,Not Upheld
ENF_002355,SPSV_02946,Warning,2025-07-18,Appealed
ENF_002356,SPSV_03092,Suspension,2022-07-16,Complied
ENF_002357,SPSV_01507,Warning,2025-06-23,Pending
ENF_002358,SPSV_04372,Suspension,2025-09-19,Pending
ENF_002359,SPSV_01760,Fine,2025-05-31,Appealed
ENF_002360,SPSV_01769,Warning,2023-01-10,Not Upheld
ENF_002361,SPSV_01968,Fine,2022-06-09,Complied
ENF_002362,SPSV_00072,Warning,2023-12-31,Complied
ENF_002363,SPSV_00229,Revocation,2024-11-21,Complied
ENF_002364,SPSV_01153,Fine,2022-05-09,Appealed
ENF_002365,SPSV_00170,Warning,2025-09-10,Appealed
ENF_002366,SPSV_04710,Fine,2022-01-01,Appealed
ENF_002367,SPSV_04214,Fine,2023-07-03,Complied
ENF_002368,SPSV_03992,Fine,2025-03-05,Complied
ENF_002369,SPSV_02356,Fine,2024-05-10,Complied
ENF_002370,SPSV_03315,Warning,2024-01-25,Complied
ENF_002371,SPSV_00033,Suspension,2022-07-24,Pending
ENF_002372,SPSV_00844,Fine,2023-06-29,Complied
ENF_002373,SPSV_02368,Fine,2025-06-01,Complied
ENF_002374,SPSV_03423,Fine,2023-11-09,Appealed
ENF_002375,SPSV_00433,Warning,2024-09-24,Pending
ENF_002376,SPSV_01338,Warning,2023-01-10,Complied
ENF_002377,SPSV_03803,Fine,2024-09-02,Complied
ENF_002378,SPSV_04945,Education/Advisory,2024-03-26,Appealed
ENF_002379,SPSV_04986,Warning,2024-06-14,Complied
ENF_002380,SPSV_04312,Warning,2025-06-25,Complied
ENF_002381,SPSV_04466,Fine,2024-05-18,Complied
ENF_002382,SPSV_01965,Fine,2023-12-18,Complied
ENF_002383,SPSV_04299,Warning,2025-10-07,Complied
ENF_002384,SPSV_00860,Suspension,2022-10-29,Not Upheld
ENF_002385,SPSV_01564,Warning,2023-05-07,Complied
ENF_002386,SPSV_01136,Fine,2023-11-22,Not Upheld
ENF_002387,SPSV_04645,Fine,2025-11-23,Complied
ENF_002388,SPSV_00576,Fine,2023-06-20,Complied
ENF_002389,SPSV_01671,Fine,2023-07-19,Pending
ENF_002390,SPSV_04550,Suspension,2024-11-06,Complied
ENF_002391,SPSV_04763,Warning,2025-08-27,Complied
ENF_002392,SPSV_02858,Fine,2025-01-21,Appealed
ENF_002393,SPSV_03042,Fine,2023-12-07,Complied
ENF_002394,SPSV_01177,Warning,2024-01-31,Pending
ENF_002395,SPSV_01897,Revocation,2025-04-21,Complied
ENF_002396,SPSV_03658,Warning,2023-03-07,Appealed
ENF_002397,SPSV_02646,Warning,2023-04-08,Appealed
ENF_002398,SPSV_04098,Warning,2024-03-31,Complied
ENF_002399,SPSV_04756,Warning,2025-07-26,Pending
ENF_002400,SPSV_02049,Education/Advisory,2024-02-26,Complied
ENF_002401,SPSV_04823,Revocation,2024-09-19,Complied
ENF_002402,SPSV_01202,Warning,2025-11-09,Complied
ENF_002403,SPSV_01718,Warning,2023-11-16,Complied
ENF_002404,SPSV_00045,Suspension,2025-03-05,Complied
ENF_002405,SPSV_02188,Warning,2023-02-14,Appealed
ENF_002406,SPSV_04972,Suspension,2024-06-05,Pending
ENF_002407,SPSV_00181,Warning,2023-11-21,Complied
ENF_002408,SPSV_04371,Suspension,2022-09-14,Complied
ENF_002409,SPSV_03643,Warning,2024-04-09,Not Upheld
ENF_002410,SPSV_03713,Fine,2024-01-18,Complied
