Licence_ID,Licence_Type,Issue_Date,Expiry_Date,Status,County,Wheelchair_Accessible,Vehicle_Age,Vehicle_Plate_Year,Driver_Experience_Years,Fleet_Segment,Is_Wheelchair_Accessible,Vehicle_Age_Band,Licence_Duration_Days,Days_To_Expiry,Is_Expiring_90_Days,Complaints,Escalations,Avg_Days_To_Resolution,Inspections,Failures,Follow_Ups,Failure_Rate,Enforcement_Actions
SPSV_02197,TAXI,2019-05-13,2022-05-12,LAPSED,MONAGHAN,NO,0,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000008,REGIONAL,0,0-2,1095,-2059,0,3.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0
SPSV_02198,HACKNEY,2023-11-27,2027-12-31,ACTIVE,DÚN LAOGHAIRE-RATHDOWN,NO,2,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000020,URBAN,0,0-2,1495,0,1,6.0,2.0,17.333333333333332,2.0,1.0,1.0,0.5,0.0
SPSV_02199,TAXI,2018-04-30,2020-04-29,LAPSED,WATERFORD,NO,7,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000000009,URBAN,0,6-10,730,-2802,0,6.0,1.0,18.0,3.0,2.0,1.0,0.6666666666666666,2.0
SPSV_02200,TAXI,2022-07-21,2027-12-31,ACTIVE,FINGAL,NO,1,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000011,URBAN,0,0-2,1989,0,1,2.0,0.0,13.5,7.0,2.0,2.0,0.2857142857142857,1.0
SPSV_02201,LIMOUSINE,2022-05-16,2027-05-15,ACTIVE,KILKENNY,NO,7,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000000015,REGIONAL,0,6-10,1825,-230,0,1.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0
SPSV_02202,TAXI,2016-03-13,2021-03-12,LAPSED,SLIGO,YES,6,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000003,REGIONAL,1,6-10,1825,-2485,0,7.0,0.0,19.857142857142858,5.0,4.0,3.0,0.8,1.0
SPSV_02203,TAXI,2025-01-08,2027-12-31,ACTIVE,CORK,NO,4,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000000,URBAN,0,3-5,1087,0,1,1.0,1.0,19.0,8.0,2.0,2.0,0.25,0.0
SPSV_02204,TAXI,2019-10-15,2022-10-14,LAPSED,LOUTH,YES,0,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000000,REGIONAL,1,0-2,1095,-1904,0,6.0,1.0,13.5,2.0,0.0,0.0,0.0,2.0
SPSV_02205,HACKNEY,2020-10-29,2024-10-28,LAPSED,SLIGO,NO,2,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000002,REGIONAL,0,0-2,1460,-1159,0,3.0,1.0,13.0,0.0,0.0,0.0,,0.0
SPSV_02206,HACKNEY,2021-05-08,2025-05-07,LAPSED,WICKLOW,NO,7,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000005,REGIONAL,0,6-10,1460,-968,0,2.0,0.0,17.0,3.0,1.0,1.0,0.3333333333333333,0.0
SPSV_02207,TAXI,2024-04-04,2027-12-31,ACTIVE,WEXFORD,NO,1,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000010,REGIONAL,0,0-2,1366,0,1,3.0,0.0,25.0,2.0,0.0,0.0,0.0,0.0
SPSV_02208,HACKNEY,2018-05-26,2021-05-25,LAPSED,LAOIS,NO,0,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000012,REGIONAL,0,0-2,1095,-2411,0,1.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0
SPSV_02209,TAXI,2021-03-21,2023-03-21,LAPSED,GALWAY,NO,6,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000002,URBAN,0,6-10,730,-1746,0,1.0,1.0,14.0,4.0,1.0,1.0,0.25,2.0
SPSV_02210,HACKNEY,2022-05-06,2024-05-05,LAPSED,KILDARE,YES,1,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000018,REGIONAL,1,0-2,730,-1335,0,1.0,0.0,14.0,4.0,2.0,1.0,0.5,0.0
SPSV_02211,HACKNEY,2021-10-14,2026-10-13,ACTIVE,FINGAL,YES,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000014,URBAN,1,0-2,1825,-444,0,3.0,0.0,14.333333333333334,4.0,0.0,0.0,0.0,0.0
SPSV_02212,HACKNEY,2024-04-22,2025-04-22,LAPSED,OFFALY,NO,6,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000005,REGIONAL,0,6-10,365,-983,0,3.0,1.0,14.0,2.0,1.0,0.0,0.5,0.0
SPSV_02213,TAXI,2021-10-12,2027-10-11,ACTIVE,NAN,NO,0,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000019,REGIONAL,0,0-2,2190,-81,0,1.0,0.0,14.0,2.0,0.0,0.0,0.0,0.0
SPSV_02214,LIMOUSINE,2016-07-18,2021-07-17,LAPSED,MEATH,NO,1,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000010,REGIONAL,0,0-2,1825,-2358,0,4.0,0.0,15.0,1.0,0.0,0.0,0.0,0.0
SPSV_02215,HACKNEY,2018-11-21,2024-11-19,LAPSED,MAYO,NO,7,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000007,REGIONAL,0,6-10,2190,-1137,0,7.0,2.0,13.428571428571429,4.0,1.0,1.0,0.25,1.0
SPSV_02216,TAXI,2017-01-06,2023-01-05,LAPSED,MONAGHAN,YES,1,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000003,REGIONAL,1,0-2,2190,-1821,0,3.0,1.0,12.666666666666666,1.0,0.0,0.0,0.0,0.0
SPSV_02217,HACKNEY,2021-04-13,2023-04-13,LAPSED,LAOIS,NO,1,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000002,REGIONAL,0,0-2,730,-1723,0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0
SPSV_02218,TAXI,2022-06-08,2027-12-31,ACTIVE,CAVAN,YES,9,1970-01-01 00:00:00.000002015,1970-01-01 00:00:00.000000012,REGIONAL,1,6-10,2032,0,1,1.0,0.0,22.0,3.0,1.0,1.0,0.3333333333333333,0.0
SPSV_02219,HACKNEY,2025-05-29,2027-12-31,ACTIVE,MEATH,NO,6,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000008,REGIONAL,0,6-10,946,0,1,7.0,0.0,22.142857142857142,4.0,1.0,0.0,0.25,0.0
SPSV_02220,TAXI,2017-03-08,2023-03-07,LAPSED,WESTMEATH,YES,1,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000010,REGIONAL,1,0-2,2190,-1760,0,3.0,0.0,7.333333333333333,6.0,3.0,1.0,0.5,4.0
SPSV_02221,HACKNEY,2020-12-24,2026-12-23,ACTIVE,TIPPERARY,NO,1,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000002,REGIONAL,0,0-2,2190,-373,0,3.0,0.0,13.0,6.0,1.0,1.0,0.16666666666666666,2.0
SPSV_02222,TAXI,2024-02-21,2025-02-20,LAPSED,DONEGAL,NO,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000010,REGIONAL,0,0-2,365,-1044,0,5.0,0.0,13.8,4.0,1.0,1.0,0.25,1.0
SPSV_02223,TAXI,2023-03-29,2027-03-28,ACTIVE,KERRY,YES,4,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000008,REGIONAL,1,3-5,1460,-278,0,5.0,0.0,12.0,5.0,1.0,1.0,0.2,0.0
SPSV_02224,TAXI,2016-04-29,2020-04-28,LAPSED,MAYO,NO,5,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000002,REGIONAL,0,3-5,1460,-2803,0,4.0,0.0,24.5,4.0,1.0,1.0,0.25,0.0
SPSV_02225,TAXI,2023-05-30,2027-12-31,ACTIVE,SOUTH DUBLIN,YES,3,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000000,URBAN,1,3-5,1676,0,1,4.0,0.0,18.0,8.0,2.0,1.0,0.25,0.0
SPSV_02226,TAXI,2021-06-25,2024-06-24,LAPSED,MEATH,NO,2,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000008,REGIONAL,0,0-2,1095,-1285,0,7.0,2.0,19.428571428571427,4.0,3.0,1.0,0.75,3.0
SPSV_02227,TAXI,2023-06-18,2026-06-17,EXPIRING,SLIGO,NO,7,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000000011,REGIONAL,0,6-10,1095,-562,0,4.0,1.0,14.25,3.0,2.0,2.0,0.6666666666666666,1.0
SPSV_02228,TAXI,2020-05-28,2024-05-27,LAPSED,DUBLIN CITY,YES,3,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000013,URBAN,1,3-5,1460,-1313,0,3.0,0.0,48.333333333333336,9.0,3.0,1.0,0.3333333333333333,1.0
SPSV_02229,TAXI,2020-03-24,2024-03-23,LAPSED,LAOIS,NO,4,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000009,REGIONAL,0,3-5,1460,-1378,0,2.0,0.0,10.5,5.0,0.0,0.0,0.0,1.0
SPSV_02230,TAXI,2023-02-08,2027-12-31,ACTIVE,TIPPERARY,YES,2,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000003,REGIONAL,1,0-2,1787,0,1,2.0,0.0,9.0,4.0,1.0,0.0,0.25,0.0
SPSV_02231,HACKNEY,2025-05-16,2027-12-31,ACTIVE,LAOIS,NO,9,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000000008,REGIONAL,0,6-10,959,0,1,4.0,1.0,12.25,3.0,1.0,0.0,0.3333333333333333,2.0
SPSV_02232,TAXI,2020-09-17,2024-09-16,LAPSED,MAYO,NO,2,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000009,REGIONAL,0,0-2,1460,-1201,0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0
SPSV_02233,HACKNEY,2023-04-13,2025-04-12,LAPSED,DUBLIN CITY,YES,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000004,URBAN,1,0-2,730,-993,0,4.0,1.0,10.75,5.0,0.0,0.0,0.0,0.0
SPSV_02234,HACKNEY,2018-11-23,2020-11-22,LAPSED,WICKLOW,NO,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000005,REGIONAL,0,0-2,730,-2595,0,5.0,0.0,12.4,2.0,0.0,0.0,0.0,1.0
SPSV_02235,TAXI,2020-01-06,2024-01-05,LAPSED,KILKENNY,YES,1,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000008,REGIONAL,1,0-2,1460,-1456,0,4.0,0.0,27.75,6.0,1.0,0.0,0.16666666666666666,0.0
SPSV_02236,TAXI,2021-09-20,2027-09-19,ACTIVE,MAYO,NO,4,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000009,REGIONAL,0,3-5,2190,-103,0,4.0,1.0,13.75,3.0,1.0,1.0,0.3333333333333333,1.0
SPSV_02237,HACKNEY,2020-12-23,2024-12-22,LAPSED,CLARE,NO,5,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000001,REGIONAL,0,3-5,1460,-1104,0,6.0,0.0,15.666666666666666,9.0,3.0,2.0,0.3333333333333333,1.0
SPSV_02238,TAXI,2021-04-12,2025-04-11,LAPSED,MONAGHAN,NO,10,1970-01-01 00:00:00.000002015,1970-01-01 00:00:00.000000005,REGIONAL,0,6-10,1460,-994,0,3.0,0.0,13.333333333333334,5.0,0.0,0.0,0.0,1.0
SPSV_02239,TAXI,2020-12-11,2026-12-10,ACTIVE,FINGAL,NO,4,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000008,URBAN,0,3-5,2190,-386,0,4.0,0.0,13.0,4.0,0.0,0.0,0.0,1.0
SPSV_02240,TAXI,2024-05-28,2027-12-31,ACTIVE,CAVAN,YES,2,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000010,REGIONAL,1,0-2,1312,0,1,2.0,1.0,11.5,5.0,0.0,0.0,0.0,1.0
SPSV_02241,HACKNEY,2018-04-24,2021-04-23,LAPSED,GALWAY,NO,12,1970-01-01 00:00:00.000002014,1970-01-01 00:00:00.000000008,URBAN,0,11+,1095,-2443,0,4.0,1.0,20.5,4.0,0.0,0.0,0.0,0.0
SPSV_02242,TAXI,2018-04-13,2019-04-13,LAPSED,LAOIS,NO,9,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000000009,REGIONAL,0,6-10,365,-3184,0,3.0,0.0,26.666666666666668,1.0,0.0,0.0,0.0,0.0
SPSV_02243,TAXI,2024-11-06,2027-11-06,ACTIVE,OFFALY,NO,0,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000009,REGIONAL,0,0-2,1095,-55,0,1.0,0.0,28.0,6.0,0.0,0.0,0.0,1.0
SPSV_02244,LIMOUSINE,2017-08-28,2022-08-27,LAPSED,CORK,NO,0,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000003,URBAN,0,0-2,1825,-1952,0,3.0,2.0,18.0,3.0,0.0,0.0,0.0,0.0
SPSV_02245,HACKNEY,2016-03-31,2023-03-30,LAPSED,MEATH,NO,2,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000014,REGIONAL,0,0-2,2555,-1737,0,6.0,2.0,12.833333333333334,3.0,2.0,1.0,0.6666666666666666,1.0
SPSV_02246,TAXI,2020-07-25,2022-07-25,LAPSED,SOUTH DUBLIN,NO,0,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000006,URBAN,0,0-2,730,-1985,0,5.0,0.0,16.0,3.0,0.0,0.0,0.0,1.0
SPSV_02247,TAXI,2016-01-12,2017-01-11,LAPSED,LAOIS,YES,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000004,REGIONAL,1,0-2,365,-4006,0,1.0,0.0,10.0,2.0,0.0,0.0,0.0,0.0
SPSV_02248,HACKNEY,2022-12-04,2027-12-31,ACTIVE,CAVAN,NO,8,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000000000,REGIONAL,0,6-10,1853,0,1,3.0,0.0,16.333333333333332,2.0,2.0,1.0,1.0,0.0
SPSV_02249,TAXI,2016-01-25,2021-01-23,LAPSED,SOUTH DUBLIN,YES,4,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000005,URBAN,1,3-5,1825,-2533,0,4.0,0.0,13.75,3.0,2.0,2.0,0.6666666666666666,3.0
SPSV_02250,TAXI,2018-02-09,2025-02-07,LAPSED,CORK,NO,3,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000004,URBAN,0,3-5,2555,-1057,0,5.0,0.0,21.0,4.0,1.0,1.0,0.25,0.0
SPSV_02251,TAXI,2023-08-11,2027-08-10,ACTIVE,LIMERICK,NO,4,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000006,URBAN,0,3-5,1460,-143,0,5.0,1.0,16.2,4.0,1.0,1.0,0.25,0.0
SPSV_02252,HACKNEY,2021-09-07,2025-09-06,LAPSED,GALWAY,NO,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000009,URBAN,0,0-2,1460,-846,0,3.0,0.0,21.666666666666668,2.0,2.0,1.0,1.0,1.0
SPSV_02253,TAXI,2020-01-15,2023-01-14,LAPSED,DONEGAL,NO,4,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000013,REGIONAL,0,3-5,1095,-1812,0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0
SPSV_02254,HACKNEY,2025-01-19,2027-01-19,ACTIVE,SOUTH DUBLIN,YES,11,1970-01-01 00:00:00.000002013,1970-01-01 00:00:00.000000012,URBAN,1,11+,730,-346,0,2.0,0.0,13.0,3.0,3.0,3.0,1.0,1.0
SPSV_02255,HACKNEY,2016-07-30,2021-07-29,LAPSED,DONEGAL,YES,5,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000000,REGIONAL,1,3-5,1825,-2346,0,4.0,1.0,16.0,0.0,0.0,0.0,,0.0
SPSV_02256,TAXI,2018-11-12,2022-11-11,LAPSED,SOUTH DUBLIN,YES,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000013,URBAN,1,0-2,1460,-1876,0,1.0,0.0,8.0,5.0,0.0,0.0,0.0,1.0
SPSV_02257,TAXI,2020-12-15,2022-12-15,LAPSED,WICKLOW,NO,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000010,REGIONAL,0,0-2,730,-1842,0,4.0,3.0,14.25,4.0,0.0,0.0,0.0,0.0
SPSV_02258,TAXI,2019-10-01,2025-09-29,LAPSED,LOUTH,NO,6,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000017,REGIONAL,0,6-10,2190,-823,0,1.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0
SPSV_02259,TAXI,2018-08-11,2021-08-10,LAPSED,DUBLIN CITY,NO,1,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000004,URBAN,0,0-2,1095,-2334,0,2.0,0.0,28.5,5.0,2.0,1.0,0.4,0.0
SPSV_02260,TAXI,2022-11-24,2027-11-23,ACTIVE,WESTMEATH,NO,3,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000002,REGIONAL,0,3-5,1825,-38,0,1.0,0.0,44.0,2.0,0.0,0.0,0.0,1.0
SPSV_02261,HACKNEY,2025-02-02,2027-12-31,ACTIVE,WATERFORD,NO,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000012,URBAN,0,0-2,1062,0,1,5.0,0.0,14.4,2.0,1.0,1.0,0.5,2.0
SPSV_02262,TAXI,2024-02-17,2027-12-31,ACTIVE,NAN,NO,7,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000000011,URBAN,0,6-10,1413,0,1,3.0,0.0,18.333333333333332,5.0,0.0,0.0,0.0,1.0
SPSV_02263,HACKNEY,2021-10-21,2023-10-21,LAPSED,CORK,NO,4,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000004,URBAN,0,3-5,730,-1532,0,0.0,0.0,,2.0,0.0,0.0,0.0,0.0
SPSV_02264,TAXI,2019-08-25,2025-08-23,LAPSED,DÚN LAOGHAIRE-RATHDOWN,YES,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000006,URBAN,1,0-2,2190,-860,0,2.0,0.0,14.0,4.0,1.0,1.0,0.25,0.0
SPSV_02265,TAXI,2021-06-14,2023-06-14,LAPSED,KERRY,NO,4,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000010,REGIONAL,0,3-5,730,-1661,0,3.0,0.0,18.0,3.0,1.0,1.0,0.3333333333333333,0.0
SPSV_02266,TAXI,2017-02-25,2021-02-24,LAPSED,SLIGO,NO,4,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000009,REGIONAL,0,3-5,1460,-2501,0,1.0,0.0,14.0,7.0,1.0,0.0,0.14285714285714285,0.0
SPSV_02267,TAXI,2016-05-24,2021-05-23,LAPSED,OFFALY,NO,0,1970-01-01 00:00:00.000002025,1970-01-01 00:00:00.000000007,REGIONAL,0,0-2,1825,-2413,0,2.0,0.0,26.5,4.0,0.0,0.0,0.0,0.0
SPSV_02268,HACKNEY,2019-09-15,2022-09-14,LAPSED,DONEGAL,NO,1,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000008,REGIONAL,0,0-2,1095,-1934,0,3.0,1.0,17.666666666666668,3.0,0.0,0.0,0.0,0.0
SPSV_02269,TAXI,2017-04-13,2020-04-12,LAPSED,KERRY,NO,6,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000003,REGIONAL,0,6-10,1095,-2819,0,2.0,0.0,14.0,5.0,1.0,0.0,0.2,0.0
SPSV_02270,TAXI,2021-09-04,2027-09-03,ACTIVE,KILKENNY,NO,4,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000006,REGIONAL,0,3-5,2190,-119,0,5.0,1.0,16.4,5.0,1.0,1.0,0.2,1.0
SPSV_02271,TAXI,2024-01-01,2027-12-31,ACTIVE,LOUTH,YES,2,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000001,REGIONAL,1,0-2,1460,0,1,3.0,0.0,14.666666666666666,4.0,1.0,1.0,0.25,3.0
SPSV_02272,TAXI,2020-08-31,2021-08-31,LAPSED,CLARE,YES,5,1970-01-01 00:00:00.000002019,1970-01-01 00:00:00.000000007,REGIONAL,1,3-5,365,-2313,0,1.0,0.0,19.0,4.0,0.0,0.0,0.0,0.0
SPSV_02273,TAXI,2017-04-12,2019-04-12,LAPSED,WESTMEATH,YES,8,1970-01-01 00:00:00.000002016,1970-01-01 00:00:00.000000001,REGIONAL,1,6-10,730,-3185,0,6.0,0.0,16.0,4.0,0.0,0.0,0.0,1.0
SPSV_02274,TAXI,2017-07-07,2019-07-07,LAPSED,DONEGAL,YES,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000002,REGIONAL,1,0-2,730,-3099,0,2.0,0.0,10.5,8.0,1.0,1.0,0.125,1.0
SPSV_02275,LIMOUSINE,2021-09-16,2024-09-15,LAPSED,MEATH,NO,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000023,REGIONAL,0,0-2,1095,-1202,0,3.0,1.0,25.0,6.0,0.0,0.0,0.0,2.0
SPSV_02276,TAXI,2018-01-14,2025-01-12,LAPSED,CAVAN,NO,5,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000000,REGIONAL,0,3-5,2555,-1083,0,4.0,0.0,19.75,5.0,3.0,2.0,0.6,1.0
SPSV_02277,HACKNEY,2019-11-26,2024-11-24,LAPSED,OFFALY,NO,4,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000012,REGIONAL,0,3-5,1825,-1132,0,4.0,1.0,20.0,3.0,1.0,0.0,0.3333333333333333,0.0
SPSV_02278,TAXI,2021-02-16,2025-02-15,LAPSED,WEXFORD,NO,10,1970-01-01 00:00:00.000002014,1970-01-01 00:00:00.000000009,REGIONAL,0,6-10,1460,-1049,0,5.0,1.0,17.8,3.0,2.0,2.0,0.6666666666666666,0.0
SPSV_02279,TAXI,2021-04-04,2027-12-31,ACTIVE,DÚN LAOGHAIRE-RATHDOWN,YES,7,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000000009,URBAN,1,6-10,2462,0,1,1.0,0.0,6.0,2.0,1.0,0.0,0.5,1.0
SPSV_02280,TAXI,2018-03-07,2023-03-06,LAPSED,KILDARE,NO,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000002,REGIONAL,0,0-2,1825,-1761,0,4.0,2.0,15.5,6.0,0.0,0.0,0.0,1.0
SPSV_02281,TAXI,2020-08-15,2025-08-14,LAPSED,NAN,NO,3,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000011,REGIONAL,0,3-5,1825,-869,0,3.0,0.0,13.333333333333334,2.0,0.0,0.0,0.0,1.0
SPSV_02282,TAXI,2018-09-11,2021-09-10,LAPSED,DUBLIN CITY,NO,1,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000000,URBAN,0,0-2,1095,-2303,0,3.0,0.0,14.333333333333334,3.0,0.0,0.0,0.0,0.0
SPSV_02283,TAXI,2016-10-13,2020-10-12,LAPSED,SLIGO,NO,2,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000005,REGIONAL,0,0-2,1460,-2636,0,5.0,2.0,13.8,4.0,0.0,0.0,0.0,2.0
SPSV_02284,TAXI,2018-11-12,2023-11-11,LAPSED,DONEGAL,NO,6,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000008,REGIONAL,0,6-10,1825,-1511,0,2.0,1.0,17.0,4.0,1.0,1.0,0.25,1.0
SPSV_02285,TAXI,2018-06-13,2020-06-12,LAPSED,CLARE,NO,1,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000016,REGIONAL,0,0-2,730,-2758,0,2.0,0.0,10.5,1.0,0.0,0.0,0.0,0.0
SPSV_02286,TAXI,2019-06-27,2022-06-26,LAPSED,DUBLIN CITY,YES,11,1970-01-01 00:00:00.000002015,1970-01-01 00:00:00.000000011,URBAN,1,11+,1095,-2014,0,3.0,0.0,29.333333333333332,3.0,0.0,0.0,0.0,0.0
SPSV_02287,LIMOUSINE,2023-11-11,2026-11-10,ACTIVE,FINGAL,YES,6,1970-01-01 00:00:00.000002018,1970-01-01 00:00:00.000000005,URBAN,1,6-10,1095,-416,0,2.0,1.0,18.0,9.0,2.0,1.0,0.2222222222222222,1.0
SPSV_02288,TAXI,2023-11-05,2024-11-04,LAPSED,FINGAL,NO,3,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000006,URBAN,0,3-5,365,-1152,0,6.0,0.0,13.666666666666666,5.0,0.0,0.0,0.0,3.0
SPSV_02289,TAXI,2017-02-04,2021-02-03,LAPSED,LIMERICK,NO,1,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000010,URBAN,0,0-2,1460,-2522,0,4.0,0.0,20.75,5.0,0.0,0.0,0.0,1.0
SPSV_02290,TAXI,2024-08-08,2027-12-31,ACTIVE,WEXFORD,NO,7,1970-01-01 00:00:00.000002017,1970-01-01 00:00:00.000000001,REGIONAL,0,6-10,1240,0,1,4.0,1.0,16.5,5.0,4.0,3.0,0.8,0.0
SPSV_02291,TAXI,2020-10-06,2024-10-05,LAPSED,CAVAN,NO,2,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000013,REGIONAL,0,0-2,1460,-1182,0,2.0,0.0,15.5,4.0,0.0,0.0,0.0,0.0
SPSV_02292,TAXI,2018-10-08,2021-10-07,LAPSED,SOUTH DUBLIN,NO,3,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000007,URBAN,0,3-5,1095,-2276,0,4.0,2.0,22.0,5.0,1.0,1.0,0.2,0.0
SPSV_02293,TAXI,2022-03-01,2027-02-28,ACTIVE,FINGAL,YES,3,1970-01-01 00:00:00.000002022,1970-01-01 00:00:00.000000003,URBAN,1,3-5,1825,-306,0,2.0,1.0,14.0,4.0,1.0,0.0,0.25,0.0
SPSV_02294,TAXI,2017-06-05,2019-06-05,LAPSED,KILKENNY,YES,3,1970-01-01 00:00:00.000002021,1970-01-01 00:00:00.000000001,REGIONAL,1,3-5,730,-3131,0,6.0,2.0,10.833333333333334,4.0,2.0,1.0,0.5,1.0
SPSV_02295,TAXI,2016-06-10,2020-06-09,LAPSED,CORK,YES,3,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000000,URBAN,1,3-5,1460,-2761,0,2.0,1.0,11.5,3.0,2.0,2.0,0.6666666666666666,1.0
SPSV_02296,TAXI,2019-09-16,2025-09-14,LAPSED,WEXFORD,NO,4,1970-01-01 00:00:00.000002020,1970-01-01 00:00:00.000000016,REGIONAL,0,3-5,2190,-838,0,3.0,1.0,12.0,8.0,0.0,0.0,0.0,0.0
SPSV_02297,TAXI,2023-03-03,2025-03-02,LAPSED,CAVAN,NO,2,1970-01-01 00:00:00.000002023,1970-01-01 00:00:00.000000000,REGIONAL,0,0-2,730,-1034,0,2.0,0.0,17.0,6.0,1.0,1.0,0.16666666666666666,1.0
SPSV_02298,TAXI,2023-06-20,2027-12-31,ACTIVE,DONEGAL,NO,0,1970-01-01 00:00:00.000002024,1970-01-01 00:00:00.000000010,REGIONAL,0,0-2,1655,0,1,3.0,0.0,14.666666666666666,5.0,1.0,1.0,0.2,1.0
